id,fallout_id,property_name,property_value
22963,AFOM05900,CUSTOMER ID,'CUST00068496'
22964,AFOM05900,APPOINTMENT ID,'APPT0072022'
22965,AFOM05900,ACCESS TYPE,'HFC'
22967,AFOM05901,ERROR DESCRIPTION,'Message to system XYZ timed out.'
22969,AFOM05901,ACCESS TYPE,'SATELLITE'
22970,AFOM05901,CUSTOMER ID,'CUST00076049'
22971,AFOM05902,LOCATION ID,'LOC000015673'
22972,AFOM05902,CUSTOMER ID,'CUST00068479'
22974,AFOM05903,ORDER ID,'ORD00015009'
22975,AFOM05903,ERROR DESCRIPTION,'The service type is not defined.'
22976,AFOM05903,RFS ID,'RFS41299'
22977,AFOM05903,APPOINTMENT ID,'APPT0099971'
22978,AFOM05904,ERROR DESCRIPTION,'There is already an open order for the service.'
22979,AFOM05904,LOCATION ID,'LOC000095824'
22981,AFOM05904,RFS ID,'RFS65284'
22982,AFOM05905,RFS ID,'RFS61731'
22983,AFOM05905,APPOINTMENT ID,'APPT0059409'
22984,AFOM05905,ORDER ID,'ORD00071386'
22985,AFOM05905,ACCESS TYPE,'FIBER'
22986,AFOM05906,ERROR DESCRIPTION,'There is already an open order for the service.'
22987,AFOM05906,RFS ID,'RFS2608'
22989,AFOM05907,RFS ID,'RFS93433'
22990,AFOM05907,ERROR DESCRIPTION,'The service type is not defined.'
22992,AFOM05907,CUSTOMER ID,'CUST00018407'
22993,AFOM05908,ORDER ID,'ORD00031439'
22994,AFOM05908,APPOINTMENT ID,'APPT0095130'
22995,AFOM05908,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
22996,AFOM05908,CUSTOMER ID,'CUST00095071'
22997,AFOM05909,RFS ID,'RFS38768'
22998,AFOM05909,ACCESS TYPE,'SATELLITE'
22999,AFOM05909,LOCATION ID,'LOC000012701'
23000,AFOM05909,APPOINTMENT ID,'APPT0059965'
23001,AFOM05910,RFS ID,'RFS54301'
23002,AFOM05910,ORDER ID,'ORD00032912'
23003,AFOM05910,APPOINTMENT ID,'APPT0073164'
23004,AFOM05910,ACCESS TYPE,'HFC'
23005,AFOM05911,APPOINTMENT ID,'APPT0084621'
23006,AFOM05911,ERROR DESCRIPTION,'The service type is not defined.'
23007,AFOM05911,CUSTOMER ID,'CUST00035932'
23009,AFOM05912,APPOINTMENT ID,'APPT0073352'
23010,AFOM05912,RFS ID,'RFS8511'
23011,AFOM05912,LOCATION ID,'LOC000052337'
23012,AFOM05912,ACCESS TYPE,'SATELLITE'
23013,AFOM05913,RFS ID,'RFS31713'
23014,AFOM05913,APPOINTMENT ID,'APPT0083893'
23015,AFOM05913,LOCATION ID,'LOC000051860'
23016,AFOM05913,CUSTOMER ID,'CUST0009501'
23017,AFOM05914,RFS ID,'RFS13941'
23018,AFOM05914,LOCATION ID,'LOC000073211'
23019,AFOM05914,ORDER ID,'ORD0002645'
23021,AFOM05915,APPOINTMENT ID,'APPT0028879'
23022,AFOM05915,ERROR DESCRIPTION,'There is already an open order for the service.'
23023,AFOM05915,ORDER ID,'ORD00014098'
23024,AFOM05915,ACCESS TYPE,'FIBER'
23025,AFOM05916,ACCESS TYPE,'HFC'
23026,AFOM05916,CUSTOMER ID,'CUST00045375'
23027,AFOM05916,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23028,AFOM05916,APPOINTMENT ID,'APPT0073008'
23029,AFOM05917,ERROR DESCRIPTION,'The service type is not defined.'
23030,AFOM05917,RFS ID,'RFS69337'
23031,AFOM05917,ACCESS TYPE,'SATELLITE'
23032,AFOM05917,ORDER ID,'ORD00025001'
23033,AFOM05918,ACCESS TYPE,'FTTN'
23034,AFOM05918,RFS ID,'RFS70198'
23035,AFOM05918,APPOINTMENT ID,'APPT0033700'
23036,AFOM05919,CUSTOMER ID,'CUST0008834'
23037,AFOM05919,APPOINTMENT ID,'APPT0029165'
23038,AFOM05919,ORDER ID,'ORD00032241'
23039,AFOM05919,LOCATION ID,'LOC000077934'
23040,AFOM05920,CUSTOMER ID,'CUST00021744'
23041,AFOM05920,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23043,AFOM05921,RFS ID,'RFS7414'
23044,AFOM05921,APPOINTMENT ID,'APPT0066559'
23045,AFOM05921,CUSTOMER ID,'CUST00076490'
23047,AFOM05922,ORDER ID,'ORD00028888'
23048,AFOM05922,ERROR DESCRIPTION,'Response received from system abc not expected.'
23049,AFOM05922,LOCATION ID,'LOC000085629'
23050,AFOM05922,ACCESS TYPE,'FTTN'
23051,AFOM05923,ACCESS TYPE,'FIBER'
23052,AFOM05923,CUSTOMER ID,'CUST00081433'
23053,AFOM05923,APPOINTMENT ID,'APPT0067129'
23055,AFOM05924,ORDER ID,'ORD00075655'
23056,AFOM05924,CUSTOMER ID,'CUST00014898'
23057,AFOM05924,LOCATION ID,'LOC000090016'
23058,AFOM05924,ACCESS TYPE,'FTTN'
23059,AFOM05925,ORDER ID,'ORD00037903'
23060,AFOM05925,RFS ID,'RFS69979'
23061,AFOM05925,APPOINTMENT ID,'APPT0097081'
23063,AFOM05926,RFS ID,'RFS6641'
23064,AFOM05926,CUSTOMER ID,'CUST00015132'
23065,AFOM05926,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23066,AFOM05926,ORDER ID,'ORD00060588'
23067,AFOM05927,APPOINTMENT ID,'APPT0042847'
23068,AFOM05927,RFS ID,'RFS47339'
23069,AFOM05927,ERROR DESCRIPTION,'The service type is not defined.'
23071,AFOM05928,CUSTOMER ID,'CUST00082763'
23072,AFOM05928,ORDER ID,'ORD00038719'
23073,AFOM05928,LOCATION ID,'LOC000085927'
23074,AFOM05928,ACCESS TYPE,'FTTN'
23075,AFOM05929,APPOINTMENT ID,'APPT0092807'
23077,AFOM05929,CUSTOMER ID,'CUST00023029'
23079,AFOM05930,APPOINTMENT ID,'APPT0064167'
23080,AFOM05930,ORDER ID,'ORD00018953'
23081,AFOM05930,ACCESS TYPE,'FTTN'
23082,AFOM05930,LOCATION ID,'LOC000081474'
23083,AFOM05931,RFS ID,'RFS71741'
23084,AFOM05931,ERROR DESCRIPTION,'The service type is not defined.'
23085,AFOM05931,APPOINTMENT ID,'APPT0067497'
23087,AFOM05932,ORDER ID,'ORD00032613'
23088,AFOM05932,RFS ID,'RFS59189'
23090,AFOM05932,APPOINTMENT ID,'APPT0065869'
23091,AFOM05933,APPOINTMENT ID,'APPT0040745'
23092,AFOM05933,LOCATION ID,'LOC00003802'
23093,AFOM05933,CUSTOMER ID,'CUST00041773'
23095,AFOM05934,ACCESS TYPE,'FIBER'
23096,AFOM05934,ORDER ID,'ORD0006097'
23098,AFOM05934,RFS ID,'RFS69587'
23099,AFOM05935,ACCESS TYPE,'SATELLITE'
23100,AFOM05935,LOCATION ID,'LOC000075427'
23101,AFOM05935,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23102,AFOM05935,CUSTOMER ID,'CUST00022890'
23103,AFOM05936,APPOINTMENT ID,'APPT0032010'
23105,AFOM05936,LOCATION ID,'LOC000030219'
23107,AFOM05937,ORDER ID,'ORD00040866'
23108,AFOM05937,ERROR DESCRIPTION,'Response received from system abc not expected.'
23109,AFOM05937,CUSTOMER ID,'CUST0008086'
23110,AFOM05937,RFS ID,'RFS61519'
23111,AFOM05938,LOCATION ID,'LOC000026385'
23112,AFOM05938,RFS ID,'RFS62671'
23113,AFOM05938,ORDER ID,'ORD00089051'
23114,AFOM05939,ORDER ID,'ORD00034483'
23115,AFOM05939,CUSTOMER ID,'CUST00059423'
23117,AFOM05939,LOCATION ID,'LOC000045164'
23118,AFOM05940,LOCATION ID,'LOC000070053'
23119,AFOM05940,RFS ID,'RFS70162'
23120,AFOM05940,ERROR DESCRIPTION,'The service type is not defined.'
23121,AFOM05940,APPOINTMENT ID,'APPT0055493'
23122,AFOM05941,LOCATION ID,'LOC000084219'
23123,AFOM05941,RFS ID,'RFS9604'
23125,AFOM05941,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23126,AFOM05942,CUSTOMER ID,'CUST00034448'
23128,AFOM05942,RFS ID,'RFS71732'
23129,AFOM05942,ORDER ID,'ORD0006220'
23130,AFOM05943,ACCESS TYPE,'FTTN'
23131,AFOM05943,APPOINTMENT ID,'APPT0038728'
23134,AFOM05944,APPOINTMENT ID,'APPT005837'
23135,AFOM05944,ERROR DESCRIPTION,'There is already an open order for the service.'
23136,AFOM05944,RFS ID,'RFS25388'
23137,AFOM05944,ACCESS TYPE,'FTTN'
23138,AFOM05945,CUSTOMER ID,'CUST00086437'
23140,AFOM05945,LOCATION ID,'LOC000027707'
23142,AFOM05946,ACCESS TYPE,'FIBER'
23143,AFOM05946,CUSTOMER ID,'CUST00090764'
23145,AFOM05946,RFS ID,'RFS22574'
23146,AFOM05947,RFS ID,'RFS19161'
23147,AFOM05947,LOCATION ID,'LOC000034930'
23149,AFOM05948,CUSTOMER ID,'CUST00031883'
23150,AFOM05948,APPOINTMENT ID,'APPT0061822'
23151,AFOM05948,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23152,AFOM05948,LOCATION ID,'LOC000078482'
23153,AFOM05949,ORDER ID,'ORD00077407'
23154,AFOM05949,ACCESS TYPE,'FIBER'
23155,AFOM05949,CUSTOMER ID,'CUST00070239'
23157,AFOM05950,ORDER ID,'ORD00076265'
23158,AFOM05950,CUSTOMER ID,'CUST00048395'
23159,AFOM05950,LOCATION ID,'LOC000053666'
23160,AFOM05950,RFS ID,'RFS19604'
23161,AFOM05951,LOCATION ID,'LOC000011962'
23162,AFOM05951,RFS ID,'RFS18549'
23163,AFOM05951,APPOINTMENT ID,'APPT0088726'
23165,AFOM05952,ACCESS TYPE,'FTTN'
23166,AFOM05952,CUSTOMER ID,'CUST00014011'
23169,AFOM05953,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23170,AFOM05953,CUSTOMER ID,'CUST00027189'
23171,AFOM05953,ORDER ID,'ORD00056947'
23172,AFOM05953,RFS ID,'RFS92657'
23173,AFOM05954,RFS ID,'RFS24133'
23175,AFOM05954,APPOINTMENT ID,'APPT0021837'
23176,AFOM05955,CUSTOMER ID,'CUST00028055'
23177,AFOM05955,RFS ID,'RFS78737'
23179,AFOM05955,ACCESS TYPE,'HFC'
23180,AFOM05956,ERROR DESCRIPTION,'Response received from system abc not expected.'
23181,AFOM05956,APPOINTMENT ID,'APPT004929'
23182,AFOM05956,RFS ID,'RFS65681'
23183,AFOM05957,RFS ID,'RFS7362'
23184,AFOM05957,ERROR DESCRIPTION,'The service type is not defined.'
23185,AFOM05957,APPOINTMENT ID,'APPT0010456'
23186,AFOM05957,ORDER ID,'ORD00082046'
23187,AFOM05958,LOCATION ID,'LOC000063513'
23188,AFOM05958,RFS ID,'RFS82464'
23189,AFOM05958,ORDER ID,'ORD00095948'
23191,AFOM05959,LOCATION ID,'LOC000065461'
23192,AFOM05959,CUSTOMER ID,'CUST00010193'
23193,AFOM05959,ACCESS TYPE,'HFC'
23195,AFOM05960,RFS ID,'RFS88456'
23196,AFOM05960,ACCESS TYPE,'FIBER'
23197,AFOM05960,ORDER ID,'ORD00091498'
23198,AFOM05960,CUSTOMER ID,'CUST00096029'
23199,AFOM05961,LOCATION ID,'LOC00006881'
23200,AFOM05961,ORDER ID,'ORD00013066'
23201,AFOM05962,APPOINTMENT ID,'APPT0034508'
23202,AFOM05962,RFS ID,'RFS79181'
23204,AFOM05962,CUSTOMER ID,'CUST00081059'
23205,AFOM05963,LOCATION ID,'LOC000032929'
23206,AFOM05963,CUSTOMER ID,'CUST00095975'
23207,AFOM05963,ERROR DESCRIPTION,'The service type is not defined.'
23208,AFOM05963,RFS ID,'RFS7007'
23209,AFOM05964,CUSTOMER ID,'CUST00038056'
23211,AFOM05964,ERROR DESCRIPTION,'Response received from system abc not expected.'
23213,AFOM05965,APPOINTMENT ID,'APPT0084479'
23214,AFOM05965,ACCESS TYPE,'FTTN'
23215,AFOM05965,RFS ID,'RFS78522'
23217,AFOM05966,CUSTOMER ID,'CUST00047414'
23218,AFOM05966,RFS ID,'RFS92690'
23220,AFOM05966,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23221,AFOM05967,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23222,AFOM05967,ACCESS TYPE,'FTTN'
23223,AFOM05967,LOCATION ID,'LOC000094766'
23225,AFOM05968,ORDER ID,'ORD00077148'
23226,AFOM05968,ERROR DESCRIPTION,'There is already an open order for the service.'
23227,AFOM05968,ACCESS TYPE,'FTTN'
23229,AFOM05969,RFS ID,'RFS28817'
23230,AFOM05969,APPOINTMENT ID,'APPT008996'
23231,AFOM05969,ACCESS TYPE,'SATELLITE'
23232,AFOM05969,CUSTOMER ID,'CUST00079517'
23233,AFOM05970,ERROR DESCRIPTION,'There is already an open order for the service.'
23234,AFOM05970,ORDER ID,'ORD00083174'
23235,AFOM05970,ACCESS TYPE,'SATELLITE'
23237,AFOM05971,ACCESS TYPE,'SATELLITE'
23239,AFOM05971,APPOINTMENT ID,'APPT0014291'
23240,AFOM05971,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23241,AFOM05972,APPOINTMENT ID,'APPT0036369'
23242,AFOM05972,ACCESS TYPE,'HFC'
23244,AFOM05972,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23245,AFOM05973,ACCESS TYPE,'FIBER'
23246,AFOM05973,ORDER ID,'ORD00029611'
23248,AFOM05974,APPOINTMENT ID,'APPT0058374'
23249,AFOM05974,ACCESS TYPE,'SATELLITE'
23250,AFOM05974,LOCATION ID,'LOC00008727'
23251,AFOM05974,ORDER ID,'ORD00086877'
23252,AFOM05975,ERROR DESCRIPTION,'There is already an open order for the service.'
23253,AFOM05975,ACCESS TYPE,'FIBER'
23255,AFOM05975,ORDER ID,'ORD00092936'
23256,AFOM05976,ORDER ID,'ORD0007607'
23257,AFOM05976,ACCESS TYPE,'SATELLITE'
23258,AFOM05976,APPOINTMENT ID,'APPT0071029'
23259,AFOM05976,RFS ID,'RFS94859'
23260,AFOM05977,RFS ID,'RFS16500'
23261,AFOM05977,LOCATION ID,'LOC000014963'
23262,AFOM05977,APPOINTMENT ID,'APPT0077753'
23263,AFOM05977,ORDER ID,'ORD00036428'
23264,AFOM05978,LOCATION ID,'LOC000040937'
23265,AFOM05978,APPOINTMENT ID,'APPT0058100'
23266,AFOM05978,CUSTOMER ID,'CUST00058266'
23267,AFOM05978,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23268,AFOM05979,APPOINTMENT ID,'APPT0065912'
23270,AFOM05979,RFS ID,'RFS29133'
23271,AFOM05980,APPOINTMENT ID,'APPT0071065'
23272,AFOM05980,ORDER ID,'ORD00074914'
23273,AFOM05980,LOCATION ID,'LOC000081557'
23274,AFOM05980,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23275,AFOM05981,APPOINTMENT ID,'APPT0013460'
23277,AFOM05981,CUSTOMER ID,'CUST00094723'
23278,AFOM05981,LOCATION ID,'LOC000042957'
23279,AFOM05982,LOCATION ID,'LOC000094184'
23280,AFOM05982,CUSTOMER ID,'CUST00033507'
23281,AFOM05982,RFS ID,'RFS2711'
23282,AFOM05982,ERROR DESCRIPTION,'There is already an open order for the service.'
23283,AFOM05983,APPOINTMENT ID,'APPT0097668'
23284,AFOM05983,ORDER ID,'ORD00079803'
23285,AFOM05983,ACCESS TYPE,'SATELLITE'
23287,AFOM05984,ORDER ID,'ORD00091320'
23288,AFOM05984,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23289,AFOM05984,APPOINTMENT ID,'APPT0054733'
23290,AFOM05984,ACCESS TYPE,'FTTN'
23291,AFOM05985,APPOINTMENT ID,'APPT0076282'
23292,AFOM05985,CUSTOMER ID,'CUST00076112'
23293,AFOM05985,LOCATION ID,'LOC000099133'
23295,AFOM05986,ACCESS TYPE,'HFC'
23296,AFOM05986,APPOINTMENT ID,'APPT0042157'
23298,AFOM05986,RFS ID,'RFS50829'
23299,AFOM05987,ERROR DESCRIPTION,'There is already an open order for the service.'
23300,AFOM05987,ORDER ID,'ORD00061258'
23301,AFOM05987,RFS ID,'RFS58030'
23302,AFOM05987,ACCESS TYPE,'FIBER'
23303,AFOM05988,APPOINTMENT ID,'APPT0027624'
23304,AFOM05988,RFS ID,'RFS46133'
23306,AFOM05988,ORDER ID,'ORD00042169'
23307,AFOM05989,ORDER ID,'ORD00074172'
23308,AFOM05989,ACCESS TYPE,'SATELLITE'
23309,AFOM05989,CUSTOMER ID,'CUST00022940'
23311,AFOM05990,RFS ID,'RFS95943'
23312,AFOM05990,APPOINTMENT ID,'APPT006806'
23313,AFOM05990,CUSTOMER ID,'CUST00081061'
23315,AFOM05991,ACCESS TYPE,'FTTN'
23316,AFOM05991,ERROR DESCRIPTION,'The service type is not defined.'
23317,AFOM05991,CUSTOMER ID,'CUST00039805'
23318,AFOM05991,APPOINTMENT ID,'APPT0012134'
23319,AFOM05992,ERROR DESCRIPTION,'The service type is not defined.'
23320,AFOM05992,LOCATION ID,'LOC000094788'
23321,AFOM05992,CUSTOMER ID,'CUST00056580'
23322,AFOM05993,ERROR DESCRIPTION,'Response received from system abc not expected.'
23324,AFOM05993,ORDER ID,'ORD00083499'
23325,AFOM05993,LOCATION ID,'LOC000027374'
23326,AFOM05994,APPOINTMENT ID,'APPT0096825'
23327,AFOM05994,ERROR DESCRIPTION,'Response received from system abc not expected.'
23330,AFOM05995,ORDER ID,'ORD00037063'
23331,AFOM05995,CUSTOMER ID,'CUST00032617'
23332,AFOM05995,ACCESS TYPE,'FIBER'
23333,AFOM05995,RFS ID,'RFS12276'
23334,AFOM05996,ACCESS TYPE,'HFC'
23335,AFOM05996,ERROR DESCRIPTION,'There is already an open order for the service.'
23337,AFOM05996,RFS ID,'RFS11659'
23338,AFOM05997,CUSTOMER ID,'CUST00054737'
23339,AFOM05997,ACCESS TYPE,'SATELLITE'
23340,AFOM05997,APPOINTMENT ID,'APPT0027360'
23341,AFOM05998,APPOINTMENT ID,'APPT0098876'
23342,AFOM05998,ORDER ID,'ORD0006374'
23343,AFOM05998,RFS ID,'RFS27918'
23344,AFOM05998,CUSTOMER ID,'CUST00037225'
23345,AFOM05999,ORDER ID,'ORD00054078'
23346,AFOM05999,LOCATION ID,'LOC000044474'
23347,AFOM05999,ERROR DESCRIPTION,'There is already an open order for the service.'
23348,AFOM05999,RFS ID,'RFS35995'
23349,AFOM06000,ERROR DESCRIPTION,'The service type is not defined.'
23351,AFOM06000,ACCESS TYPE,'FIBER'
23352,AFOM06000,CUSTOMER ID,'CUST00014309'
23353,AFOM06001,LOCATION ID,'LOC000038378'
23354,AFOM06001,RFS ID,'RFS68809'
23355,AFOM06001,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23356,AFOM06001,CUSTOMER ID,'CUST00099307'
23357,AFOM06002,CUSTOMER ID,'CUST00041461'
23358,AFOM06002,ORDER ID,'ORD00034371'
23360,AFOM06002,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23361,AFOM06003,ACCESS TYPE,'FTTN'
23362,AFOM06003,ORDER ID,'ORD00036241'
23363,AFOM06003,LOCATION ID,'LOC000025336'
23364,AFOM06004,CUSTOMER ID,'CUST00034651'
23365,AFOM06004,ORDER ID,'ORD00089167'
23366,AFOM06004,LOCATION ID,'LOC000026985'
23367,AFOM06004,RFS ID,'RFS64928'
23368,AFOM06005,APPOINTMENT ID,'APPT0047819'
23369,AFOM06005,RFS ID,'RFS57905'
23371,AFOM06005,CUSTOMER ID,'CUST00090770'
23372,AFOM06006,ACCESS TYPE,'FTTN'
23373,AFOM06006,APPOINTMENT ID,'APPT0015149'
23374,AFOM06006,LOCATION ID,'LOC000032052'
23375,AFOM06006,ERROR DESCRIPTION,'There is already an open order for the service.'
23376,AFOM06007,ACCESS TYPE,'FIBER'
23377,AFOM06007,APPOINTMENT ID,'APPT009796'
23379,AFOM06007,ORDER ID,'ORD00043764'
23380,AFOM06008,ORDER ID,'ORD0004785'
23381,AFOM06008,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23382,AFOM06008,ACCESS TYPE,'FIBER'
23384,AFOM06009,RFS ID,'RFS71948'
23385,AFOM06009,LOCATION ID,'LOC000067038'
23386,AFOM06009,APPOINTMENT ID,'APPT0013192'
23388,AFOM06010,LOCATION ID,'LOC000033326'
23389,AFOM06010,ORDER ID,'ORD00079589'
23390,AFOM06010,ERROR DESCRIPTION,'The service type is not defined.'
23392,AFOM06011,ACCESS TYPE,'FTTN'
23393,AFOM06011,CUSTOMER ID,'CUST00092935'
23394,AFOM06011,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23396,AFOM06012,APPOINTMENT ID,'APPT0028039'
23397,AFOM06012,ORDER ID,'ORD0009674'
23398,AFOM06012,CUSTOMER ID,'CUST00036463'
23399,AFOM06012,RFS ID,'RFS59707'
23400,AFOM06013,LOCATION ID,'LOC000076267'
23401,AFOM06013,RFS ID,'RFS58217'
23402,AFOM06013,CUSTOMER ID,'CUST00040802'
23403,AFOM06013,APPOINTMENT ID,'APPT0083116'
23404,AFOM06014,APPOINTMENT ID,'APPT0032607'
23405,AFOM06014,RFS ID,'RFS59524'
23406,AFOM06014,ACCESS TYPE,'FIBER'
23408,AFOM06015,RFS ID,'RFS46133'
23409,AFOM06015,CUSTOMER ID,'CUST00019436'
23410,AFOM06015,LOCATION ID,'LOC000072895'
23411,AFOM06015,ORDER ID,'ORD00037818'
23412,AFOM06016,APPOINTMENT ID,'APPT006705'
23413,AFOM06016,ORDER ID,'ORD00046255'
23414,AFOM06016,LOCATION ID,'LOC000044327'
23415,AFOM06016,CUSTOMER ID,'CUST00080354'
23416,AFOM06017,RFS ID,'RFS31946'
23417,AFOM06017,ACCESS TYPE,'SATELLITE'
23418,AFOM06017,LOCATION ID,'LOC000065754'
23419,AFOM06017,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23420,AFOM06018,LOCATION ID,'LOC000068674'
23421,AFOM06018,ACCESS TYPE,'FTTN'
23422,AFOM06018,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23424,AFOM06019,ORDER ID,'ORD00015068'
23425,AFOM06019,APPOINTMENT ID,'APPT0098555'
23426,AFOM06019,CUSTOMER ID,'CUST00049496'
23427,AFOM06019,ACCESS TYPE,'FTTN'
23428,AFOM06020,LOCATION ID,'LOC000038472'
23429,AFOM06020,APPOINTMENT ID,'APPT008053'
23430,AFOM06020,ORDER ID,'ORD00059568'
23432,AFOM06021,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23433,AFOM06021,RFS ID,'RFS68271'
23434,AFOM06021,ACCESS TYPE,'FTTN'
23436,AFOM06022,APPOINTMENT ID,'APPT0034901'
23437,AFOM06022,ERROR DESCRIPTION,'Response received from system abc not expected.'
23439,AFOM06022,RFS ID,'RFS72525'
23440,AFOM06023,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23441,AFOM06023,RFS ID,'RFS91731'
23442,AFOM06023,CUSTOMER ID,'CUST00094441'
23443,AFOM06023,APPOINTMENT ID,'APPT007586'
23444,AFOM06024,LOCATION ID,'LOC000056030'
23445,AFOM06024,RFS ID,'RFS79010'
23446,AFOM06024,ACCESS TYPE,'HFC'
23447,AFOM06024,CUSTOMER ID,'CUST0002415'
23448,AFOM06025,APPOINTMENT ID,'APPT0080485'
23449,AFOM06025,RFS ID,'RFS97809'
23450,AFOM06025,LOCATION ID,'LOC000063398'
23451,AFOM06025,ORDER ID,'ORD0004747'
23452,AFOM06026,RFS ID,'RFS50124'
23453,AFOM06026,ERROR DESCRIPTION,'Message to system XYZ timed out.'
23454,AFOM06026,CUSTOMER ID,'CUST00096927'
23456,AFOM06027,APPOINTMENT ID,'APPT0060369'
23457,AFOM06027,LOCATION ID,'LOC000052349'
23458,AFOM06027,RFS ID,'RFS77848'
23459,AFOM06027,ERROR DESCRIPTION,'There is already an open order for the service.'
23460,AFOM06028,RFS ID,'RFS39442'
23461,AFOM06028,APPOINTMENT ID,'APPT0071442'
23462,AFOM06028,CUSTOMER ID,'CUST00064233'
23463,AFOM06029,ACCESS TYPE,'FIBER'
23466,AFOM06029,RFS ID,'RFS14567'
23467,AFOM06030,ORDER ID,'ORD00096083'
23468,AFOM06030,APPOINTMENT ID,'APPT0093176'
23469,AFOM06030,LOCATION ID,'LOC000042351'
23471,AFOM06031,ACCESS TYPE,'SATELLITE'
23472,AFOM06031,APPOINTMENT ID,'APPT0034646'
23473,AFOM06031,ORDER ID,'ORD00063381'
23474,AFOM06031,RFS ID,'RFS4033'
23475,AFOM06032,ORDER ID,'ORD00031902'
23476,AFOM06032,LOCATION ID,'LOC00003052'
23477,AFOM06032,ERROR DESCRIPTION,'Response received from system abc not expected.'
23478,AFOM06032,ACCESS TYPE,'FTTN'
23479,AFOM06033,ACCESS TYPE,'FTTN'
23480,AFOM06033,APPOINTMENT ID,'APPT0032507'
23482,AFOM06033,CUSTOMER ID,'CUST00069609'
23483,AFOM06034,ORDER ID,'ORD00024743'
23486,AFOM06034,ERROR DESCRIPTION,'Response received from system abc not expected.'
23487,AFOM06035,APPOINTMENT ID,'APPT0040194'
23488,AFOM06035,ORDER ID,'ORD0009913'
23489,AFOM06035,ERROR DESCRIPTION,'There is already an open order for the service.'
23491,AFOM06036,LOCATION ID,'LOC00001941'
23492,AFOM06036,ACCESS TYPE,'FIBER'
23493,AFOM06036,ERROR DESCRIPTION,'The service type is not defined.'
23495,AFOM06037,LOCATION ID,'LOC000094403'
23497,AFOM06037,ORDER ID,'ORD00028635'
23499,AFOM06038,ORDER ID,'ORD00064935'
23500,AFOM06038,RFS ID,'RFS75882'
23501,AFOM06038,LOCATION ID,'LOC000012431'
23503,AFOM06039,APPOINTMENT ID,'APPT0093294'
23504,AFOM06039,RFS ID,'RFS39690'
23505,AFOM06039,ORDER ID,'ORD00022151'
23507,AFOM06040,LOCATION ID,'LOC000080169'
23508,AFOM06040,ERROR DESCRIPTION,'Response received from system abc not expected.'
23509,AFOM06040,ORDER ID,'ORD00092488'
23510,AFOM06040,CUSTOMER ID,'CUST00018299'
23511,AFOM06041,LOCATION ID,'LOC000021265'
23512,AFOM06041,ACCESS TYPE,'SATELLITE'
23513,AFOM06041,APPOINTMENT ID,'APPT007959'
23514,AFOM06041,RFS ID,'RFS62960'
23515,AFOM06042,LOCATION ID,'LOC000017966'
23516,AFOM06042,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
23517,AFOM06042,APPOINTMENT ID,'APPT0044618'
23519,AFOM06043,APPOINTMENT ID,'APPT0094722'
23520,AFOM06043,ERROR DESCRIPTION,'The service type is not defined.'
23522,AFOM06043,ORDER ID,'ORD00068149'
23523,AFOM06044,RFS ID,'RFS7208'
23527,AFOM06045,RFS ID,'RFS57444'
23528,AFOM06045,LOCATION ID,'LOC000017606'
23529,AFOM06045,APPOINTMENT ID,'APPT0026817'
23531,AFOM06046,RFS ID,'RFS2624'
23532,AFOM06046,ACCESS TYPE,'HFC'
23533,AFOM06046,ORDER ID,'ORD00099519'
23534,AFOM06046,APPOINTMENT ID,'APPT0028318'
23535,AFOM06047,ORDER ID,'ORD00030168'
23537,AFOM06047,LOCATION ID,'LOC000024248'
23539,AFOM06048,CUSTOMER ID,'CUST00076460'
23540,AFOM06048,ERROR DESCRIPTION,'Message to system XYZ timed out.'
