id,source_system,source_fallout_id,source_error_code,creation_date,due_date,status
AFOM07170,COM,COM40263,ERROR1106,2016-08-25 23:23:59,2016-09-05 23:23:59,CLOSED-FAILURE
AFOM07171,PNI,PNI15522,ERROR1006,2016-05-23 15:43:59,2016-06-03 15:43:59,CREATED
AFOM07172,PNI,PNI70691,ERROR1006,2016-06-30 00:01:10,2016-07-11 00:01:10,STARTED
AFOM07173,PNI,PNI93133,ERROR1012,2016-02-23 04:54:42,2016-03-05 04:54:42,CREATED
AFOM07174,ORDERMANAGER,ORDERMANAGER17291,ERROR1207,2016-02-02 18:57:30,2016-02-13 18:57:30,ERROR
AFOM07175,COM,COM93251,ERROR1105,2015-07-24 18:26:02,2015-08-04 18:26:02,ERROR
AFOM07176,COM,COM80251,ERROR1102,2016-05-18 14:00:26,2016-05-29 14:00:26,CLOSED-SUCCESSFUL
AFOM07177,COM,COM19676,ERROR1109,2015-06-18 22:49:12,2015-06-29 22:49:12,CLOSED-FAILURE
AFOM07178,ORDERMANAGER,ORDERMANAGER1750,ERROR1214,2016-04-28 00:52:39,2016-05-09 00:52:39,CLOSED-SUCCESSFUL
AFOM07179,ORDERMANAGER,ORDERMANAGER65678,ERROR1213,2015-06-20 13:39:54,2015-07-01 13:39:54,STARTED
AFOM07180,ORDERMANAGER,ORDERMANAGER32513,ERROR1212,2015-08-14 16:27:34,2015-08-25 16:27:34,CREATED
AFOM07181,PNI,PNI70517,ERROR1008,2015-12-10 05:39:47,2015-12-21 05:39:47,CLOSED-FAILURE
AFOM07182,PNI,PNI82598,ERROR1006,2016-06-18 00:18:08,2016-06-29 00:18:08,STARTED
AFOM07183,ORDERMANAGER,ORDERMANAGER79315,ERROR1212,2016-10-13 01:44:07,2016-10-24 01:44:07,STARTED
AFOM07184,PNI,PNI51472,ERROR1012,2017-02-06 07:45:29,2017-02-17 07:45:29,CLOSED-FAILURE
AFOM07185,ORDERMANAGER,ORDERMANAGER95742,ERROR1214,2015-12-31 06:54:59,2016-01-11 06:54:59,CLOSED-FAILURE
AFOM07186,COM,COM41716,ERROR1103,2016-11-09 14:41:48,2016-11-20 14:41:48,CLOSED-SUCCESSFUL
AFOM07187,COM,COM15853,ERROR1111,2016-08-16 23:11:14,2016-08-27 23:11:14,STARTED
AFOM07188,ORDERMANAGER,ORDERMANAGER96840,ERROR1203,2016-09-15 07:47:58,2016-09-26 07:47:58,CLOSED-FAILURE
AFOM07189,PNI,PNI8893,ERROR1004,2015-11-02 00:42:56,2015-11-13 00:42:56,CLOSED-FAILURE
AFOM07190,ORDERMANAGER,ORDERMANAGER29329,ERROR1214,2016-11-23 21:42:18,2016-12-04 21:42:18,CREATED
AFOM07191,ORDERMANAGER,ORDERMANAGER20018,ERROR1207,2015-09-22 14:04:12,2015-10-03 14:04:12,CREATED
AFOM07192,COM,COM38967,ERROR1107,2017-01-04 11:22:54,2017-01-15 11:22:54,STARTED
AFOM07193,ORDERMANAGER,ORDERMANAGER37795,ERROR1207,2016-11-04 11:28:28,2016-11-15 11:28:28,CLOSED-FAILURE
AFOM07194,COM,COM27507,ERROR1110,2016-07-27 13:48:50,2016-08-07 13:48:50,CLOSED-SUCCESSFUL
AFOM07195,ORDERMANAGER,ORDERMANAGER76968,ERROR1213,2016-12-02 21:22:09,2016-12-13 21:22:09,CLOSED-SUCCESSFUL
AFOM07196,ORDERMANAGER,ORDERMANAGER61114,ERROR1202,2016-04-17 17:52:03,2016-04-28 17:52:03,CLOSED-FAILURE
AFOM07197,PNI,PNI20331,ERROR1004,2016-05-14 07:32:18,2016-05-25 07:32:18,CREATED
AFOM07198,COM,COM27429,ERROR1104,2015-11-09 22:39:22,2015-11-20 22:39:22,CLOSED-SUCCESSFUL
AFOM07199,COM,COM93238,ERROR1101,2016-04-21 01:52:31,2016-05-02 01:52:31,STARTED
AFOM07200,COM,COM69653,ERROR1103,2016-04-16 20:14:50,2016-04-27 20:14:50,ERROR
AFOM07201,PNI,PNI45326,ERROR1012,2016-10-07 12:07:58,2016-10-18 12:07:58,CREATED
AFOM07202,COM,COM22977,ERROR1103,2016-09-03 17:00:39,2016-09-14 17:00:39,CLOSED-FAILURE
AFOM07203,COM,COM91057,ERROR1105,2016-02-13 14:55:08,2016-02-24 14:55:08,CLOSED-SUCCESSFUL
AFOM07204,COM,COM27698,ERROR1109,2015-08-25 00:24:52,2015-09-05 00:24:52,ERROR
AFOM07205,COM,COM22855,ERROR1106,2016-01-12 17:20:50,2016-01-23 17:20:50,ERROR
AFOM07206,COM,COM83436,ERROR1114,2017-01-26 10:26:40,2017-02-06 10:26:40,CLOSED-SUCCESSFUL
AFOM07207,PNI,PNI17736,ERROR1002,2015-09-12 12:41:07,2015-09-23 12:41:07,CLOSED-FAILURE
AFOM07208,PNI,PNI36711,ERROR1002,2015-07-21 09:26:44,2015-08-01 09:26:44,CLOSED-FAILURE
AFOM07209,PNI,PNI28920,ERROR1011,2016-11-12 02:41:19,2016-11-23 02:41:19,CREATED
AFOM07210,COM,COM21278,ERROR1109,2017-03-10 04:48:28,2017-03-21 04:48:28,CLOSED-SUCCESSFUL
AFOM07211,COM,COM99329,ERROR1103,2016-10-17 11:56:56,2016-10-28 11:56:56,CREATED
AFOM07212,COM,COM76603,ERROR1113,2017-02-20 07:48:39,2017-03-03 07:48:39,CLOSED-SUCCESSFUL
AFOM07213,PNI,PNI94207,ERROR1009,2015-06-05 05:48:29,2015-06-16 05:48:29,CREATED
AFOM07214,PNI,PNI19866,ERROR1009,2015-11-23 12:37:46,2015-12-04 12:37:46,ERROR
AFOM07215,PNI,PNI4831,ERROR1006,2016-04-24 08:47:30,2016-05-05 08:47:30,CREATED
AFOM07216,ORDERMANAGER,ORDERMANAGER10944,ERROR1207,2015-06-02 20:53:51,2015-06-13 20:53:51,ERROR
AFOM07217,COM,COM80416,ERROR1104,2016-07-13 23:47:59,2016-07-24 23:47:59,ERROR
AFOM07218,ORDERMANAGER,ORDERMANAGER57076,ERROR1208,2015-07-10 22:52:17,2015-07-21 22:52:17,CLOSED-FAILURE
AFOM07219,COM,COM81541,ERROR1113,2016-03-17 12:29:33,2016-03-28 12:29:33,CREATED
AFOM07220,COM,COM3947,ERROR1114,2015-05-25 07:26:32,2015-06-05 07:26:32,CREATED
AFOM07221,ORDERMANAGER,ORDERMANAGER27901,ERROR1215,2017-02-09 06:57:59,2017-02-20 06:57:59,CREATED
AFOM07222,ORDERMANAGER,ORDERMANAGER26128,ERROR1201,2016-08-24 06:27:22,2016-09-04 06:27:22,ERROR
AFOM07223,COM,COM28696,ERROR1114,2015-09-09 04:40:37,2015-09-20 04:40:37,STARTED
AFOM07224,COM,COM57419,ERROR1108,2016-08-08 19:06:32,2016-08-19 19:06:32,CLOSED-FAILURE
AFOM07225,PNI,PNI78688,ERROR1003,2016-01-08 04:31:26,2016-01-19 04:31:26,CREATED
AFOM07226,PNI,PNI72437,ERROR1001,2017-05-06 07:28:22,2017-05-17 07:28:22,CREATED
AFOM07227,COM,COM75157,ERROR1101,2015-12-25 16:57:57,2016-01-05 16:57:57,ERROR
AFOM07228,COM,COM94966,ERROR1111,2016-07-20 18:17:29,2016-07-31 18:17:29,CLOSED-FAILURE
AFOM07229,PNI,PNI42116,ERROR1007,2016-06-08 13:39:06,2016-06-19 13:39:06,ERROR
AFOM07230,PNI,PNI26154,ERROR1012,2015-06-02 20:20:55,2015-06-13 20:20:55,ERROR
AFOM07231,COM,COM88118,ERROR1101,2015-10-20 13:57:07,2015-10-31 13:57:07,CREATED
AFOM07232,ORDERMANAGER,ORDERMANAGER33121,ERROR1204,2016-09-03 20:40:18,2016-09-14 20:40:18,CLOSED-FAILURE
AFOM07233,PNI,PNI8752,ERROR1015,2016-07-22 10:56:01,2016-08-02 10:56:01,ERROR
AFOM07234,PNI,PNI17498,ERROR1004,2017-02-28 01:21:57,2017-03-11 01:21:57,ERROR
AFOM07235,PNI,PNI64636,ERROR1015,2017-01-13 07:46:34,2017-01-24 07:46:34,CREATED
AFOM07236,PNI,PNI76018,ERROR1006,2017-01-15 15:58:24,2017-01-26 15:58:24,ERROR
AFOM07237,PNI,PNI32780,ERROR1010,2017-01-06 13:04:38,2017-01-17 13:04:38,STARTED
AFOM07238,ORDERMANAGER,ORDERMANAGER48482,ERROR1201,2016-03-16 10:01:15,2016-03-27 10:01:15,STARTED
AFOM07239,ORDERMANAGER,ORDERMANAGER62777,ERROR1209,2015-11-11 05:53:14,2015-11-22 05:53:14,ERROR
AFOM07240,PNI,PNI31277,ERROR1008,2017-02-13 13:11:53,2017-02-24 13:11:53,CLOSED-FAILURE
AFOM07241,COM,COM57708,ERROR1105,2016-05-06 18:32:18,2016-05-17 18:32:18,CLOSED-FAILURE
AFOM07242,ORDERMANAGER,ORDERMANAGER86020,ERROR1214,2015-10-13 21:52:18,2015-10-24 21:52:18,ERROR
AFOM07243,PNI,PNI73064,ERROR1010,2016-01-14 00:48:34,2016-01-25 00:48:34,CREATED
AFOM07244,ORDERMANAGER,ORDERMANAGER66143,ERROR1204,2017-04-02 15:57:44,2017-04-13 15:57:44,CREATED
AFOM07245,COM,COM46273,ERROR1110,2015-06-23 16:02:13,2015-07-04 16:02:13,STARTED
AFOM07246,ORDERMANAGER,ORDERMANAGER69504,ERROR1204,2015-12-26 09:04:16,2016-01-06 09:04:16,CLOSED-SUCCESSFUL
AFOM07247,PNI,PNI71538,ERROR1013,2016-01-27 08:46:22,2016-02-07 08:46:22,CLOSED-FAILURE
AFOM07248,PNI,PNI20414,ERROR1014,2015-11-04 06:00:45,2015-11-15 06:00:45,ERROR
AFOM07249,ORDERMANAGER,ORDERMANAGER17155,ERROR1201,2017-01-26 00:20:03,2017-02-06 00:20:03,CREATED
AFOM07250,PNI,PNI97552,ERROR1003,2017-01-08 05:52:10,2017-01-19 05:52:10,CLOSED-SUCCESSFUL
AFOM07251,ORDERMANAGER,ORDERMANAGER61327,ERROR1213,2016-02-15 02:44:47,2016-02-26 02:44:47,ERROR
AFOM07252,ORDERMANAGER,ORDERMANAGER35142,ERROR1215,2016-03-03 10:38:14,2016-03-14 10:38:14,STARTED
AFOM07253,PNI,PNI88763,ERROR1010,2016-10-06 02:33:52,2016-10-17 02:33:52,ERROR
AFOM07254,COM,COM83531,ERROR1103,2016-03-16 09:48:56,2016-03-27 09:48:56,CLOSED-FAILURE
AFOM07255,COM,COM69543,ERROR1109,2015-08-03 02:50:23,2015-08-14 02:50:23,ERROR
AFOM07256,COM,COM22830,ERROR1113,2017-04-24 10:23:27,2017-05-05 10:23:27,CREATED
AFOM07257,PNI,PNI79625,ERROR1014,2016-12-01 20:39:17,2016-12-12 20:39:17,CLOSED-FAILURE
AFOM07258,ORDERMANAGER,ORDERMANAGER80079,ERROR1204,2017-02-10 22:42:22,2017-02-21 22:42:22,ERROR
AFOM07259,COM,COM58077,ERROR1112,2015-12-21 06:41:52,2016-01-01 06:41:52,ERROR
AFOM07260,ORDERMANAGER,ORDERMANAGER27485,ERROR1207,2016-12-17 00:24:58,2016-12-28 00:24:58,CLOSED-FAILURE
AFOM07261,ORDERMANAGER,ORDERMANAGER87130,ERROR1202,2017-03-23 14:31:27,2017-04-03 14:31:27,CLOSED-SUCCESSFUL
AFOM07262,ORDERMANAGER,ORDERMANAGER40286,ERROR1206,2016-04-27 19:13:07,2016-05-08 19:13:07,CLOSED-FAILURE
AFOM07263,ORDERMANAGER,ORDERMANAGER83297,ERROR1203,2016-08-07 17:52:52,2016-08-18 17:52:52,CLOSED-SUCCESSFUL
AFOM07264,ORDERMANAGER,ORDERMANAGER11022,ERROR1210,2015-08-15 23:01:12,2015-08-26 23:01:12,CLOSED-SUCCESSFUL
AFOM07265,PNI,PNI38446,ERROR1009,2015-12-12 14:33:32,2015-12-23 14:33:32,CLOSED-SUCCESSFUL
AFOM07266,PNI,PNI89557,ERROR1014,2016-04-01 01:41:07,2016-04-12 01:41:07,CREATED
AFOM07267,PNI,PNI36255,ERROR1005,2017-03-26 21:37:20,2017-04-06 21:37:20,CLOSED-FAILURE
AFOM07268,ORDERMANAGER,ORDERMANAGER86263,ERROR1206,2015-07-10 18:51:26,2015-07-21 18:51:26,CLOSED-SUCCESSFUL
AFOM07269,COM,COM22693,ERROR1107,2015-09-19 14:58:33,2015-09-30 14:58:33,STARTED
AFOM07270,COM,COM66427,ERROR1105,2015-10-25 22:20:28,2015-11-05 22:20:28,CLOSED-SUCCESSFUL
AFOM07271,PNI,PNI47579,ERROR1004,2015-09-19 03:17:08,2015-09-30 03:17:08,CLOSED-FAILURE
AFOM07272,ORDERMANAGER,ORDERMANAGER90250,ERROR1209,2016-07-21 03:21:12,2016-08-01 03:21:12,STARTED
AFOM07273,PNI,PNI7864,ERROR1015,2017-05-01 23:50:50,2017-05-12 23:50:50,ERROR
AFOM07274,COM,COM22835,ERROR1101,2016-11-04 05:44:35,2016-11-15 05:44:35,STARTED
AFOM07275,ORDERMANAGER,ORDERMANAGER58146,ERROR1213,2015-10-06 17:07:39,2015-10-17 17:07:39,ERROR
AFOM07276,ORDERMANAGER,ORDERMANAGER55450,ERROR1213,2017-02-22 22:54:13,2017-03-05 22:54:13,ERROR
AFOM07277,COM,COM44207,ERROR1112,2016-07-06 10:09:45,2016-07-17 10:09:45,STARTED
AFOM07278,COM,COM16680,ERROR1111,2016-01-17 17:18:44,2016-01-28 17:18:44,CREATED
AFOM07279,COM,COM74827,ERROR1101,2016-01-26 02:56:16,2016-02-06 02:56:16,CLOSED-FAILURE
AFOM07280,ORDERMANAGER,ORDERMANAGER47811,ERROR1201,2016-06-24 09:27:31,2016-07-05 09:27:31,CREATED
AFOM07281,PNI,PNI91777,ERROR1010,2016-10-11 16:01:34,2016-10-22 16:01:34,STARTED
AFOM07282,COM,COM61288,ERROR1110,2015-11-20 09:33:30,2015-12-01 09:33:30,CLOSED-SUCCESSFUL
AFOM07283,ORDERMANAGER,ORDERMANAGER40507,ERROR1212,2015-10-07 19:23:45,2015-10-18 19:23:45,CLOSED-FAILURE
AFOM07284,COM,COM70051,ERROR1102,2017-03-02 01:27:54,2017-03-13 01:27:54,CLOSED-SUCCESSFUL
AFOM07285,COM,COM20863,ERROR1102,2016-02-17 22:31:37,2016-02-28 22:31:37,CLOSED-FAILURE
AFOM07286,ORDERMANAGER,ORDERMANAGER52688,ERROR1210,2016-04-17 15:32:25,2016-04-28 15:32:25,CLOSED-FAILURE
AFOM07287,ORDERMANAGER,ORDERMANAGER5896,ERROR1207,2016-05-31 16:57:43,2016-06-11 16:57:43,CLOSED-SUCCESSFUL
AFOM07288,PNI,PNI78062,ERROR1006,2016-12-23 04:56:49,2017-01-03 04:56:49,CLOSED-FAILURE
AFOM07289,ORDERMANAGER,ORDERMANAGER63553,ERROR1209,2016-07-15 16:56:14,2016-07-26 16:56:14,CLOSED-FAILURE
AFOM07290,COM,COM26188,ERROR1108,2016-10-06 20:17:18,2016-10-17 20:17:18,STARTED
AFOM07291,ORDERMANAGER,ORDERMANAGER32627,ERROR1211,2016-11-03 11:20:57,2016-11-14 11:20:57,STARTED
AFOM07292,PNI,PNI79506,ERROR1012,2017-02-13 20:15:14,2017-02-24 20:15:14,CLOSED-SUCCESSFUL
AFOM07293,COM,COM71595,ERROR1105,2015-12-30 09:05:15,2016-01-10 09:05:15,STARTED
AFOM07294,COM,COM76755,ERROR1108,2015-08-18 11:22:17,2015-08-29 11:22:17,ERROR
AFOM07295,PNI,PNI63707,ERROR1012,2017-04-29 15:39:36,2017-05-10 15:39:36,CREATED
AFOM07296,PNI,PNI72926,ERROR1014,2015-06-22 22:46:53,2015-07-03 22:46:53,CLOSED-FAILURE
AFOM07297,ORDERMANAGER,ORDERMANAGER58932,ERROR1211,2015-12-05 17:50:19,2015-12-16 17:50:19,STARTED
AFOM07298,ORDERMANAGER,ORDERMANAGER95479,ERROR1211,2016-11-05 16:46:32,2016-11-16 16:46:32,CLOSED-SUCCESSFUL
AFOM07299,ORDERMANAGER,ORDERMANAGER85141,ERROR1203,2016-03-11 14:25:59,2016-03-22 14:25:59,CLOSED-SUCCESSFUL
AFOM07300,COM,COM54498,ERROR1113,2016-09-21 21:32:36,2016-10-02 21:32:36,CLOSED-SUCCESSFUL
AFOM07301,PNI,PNI21845,ERROR1002,2015-12-09 01:03:24,2015-12-20 01:03:24,STARTED
AFOM07302,COM,COM17801,ERROR1104,2015-08-10 17:04:25,2015-08-21 17:04:25,ERROR
AFOM07303,ORDERMANAGER,ORDERMANAGER11078,ERROR1202,2015-12-13 10:50:02,2015-12-24 10:50:02,STARTED
AFOM07304,PNI,PNI56008,ERROR1004,2017-01-06 19:13:41,2017-01-17 19:13:41,ERROR
AFOM07305,PNI,PNI84073,ERROR1011,2017-05-01 04:50:02,2017-05-12 04:50:02,ERROR
AFOM07306,PNI,PNI75587,ERROR1004,2016-08-21 13:53:05,2016-09-01 13:53:05,ERROR
AFOM07307,PNI,PNI99230,ERROR1003,2015-12-07 03:29:06,2015-12-18 03:29:06,CLOSED-FAILURE
AFOM07308,ORDERMANAGER,ORDERMANAGER94302,ERROR1212,2015-11-22 17:53:43,2015-12-03 17:53:43,CLOSED-SUCCESSFUL
AFOM07309,PNI,PNI41041,ERROR1001,2016-11-28 07:26:40,2016-12-09 07:26:40,STARTED
AFOM07310,ORDERMANAGER,ORDERMANAGER25167,ERROR1210,2017-01-01 00:06:59,2017-01-12 00:06:59,CLOSED-FAILURE
AFOM07311,COM,COM20156,ERROR1108,2016-01-08 01:34:12,2016-01-19 01:34:12,CLOSED-SUCCESSFUL
AFOM07312,PNI,PNI82811,ERROR1012,2016-11-11 04:17:16,2016-11-22 04:17:16,CREATED
AFOM07313,COM,COM1986,ERROR1108,2016-02-03 21:27:56,2016-02-14 21:27:56,STARTED
AFOM07314,COM,COM81453,ERROR1104,2016-12-13 11:19:57,2016-12-24 11:19:57,CLOSED-SUCCESSFUL
AFOM07315,COM,COM40315,ERROR1104,2015-09-23 18:34:47,2015-10-04 18:34:47,ERROR
AFOM07316,PNI,PNI59144,ERROR1014,2015-08-24 08:14:50,2015-09-04 08:14:50,CREATED
AFOM07317,PNI,PNI66612,ERROR1002,2016-05-23 03:21:00,2016-06-03 03:21:00,CLOSED-SUCCESSFUL
AFOM07318,PNI,PNI50617,ERROR1006,2016-12-04 16:34:33,2016-12-15 16:34:33,ERROR
AFOM07319,COM,COM57196,ERROR1101,2016-04-06 15:27:17,2016-04-17 15:27:17,ERROR
AFOM07320,PNI,PNI35545,ERROR1006,2015-10-19 22:06:32,2015-10-30 22:06:32,CLOSED-SUCCESSFUL
AFOM07321,COM,COM99084,ERROR1110,2017-01-05 19:04:44,2017-01-16 19:04:44,STARTED
AFOM07322,PNI,PNI43527,ERROR1008,2016-04-20 04:12:44,2016-05-01 04:12:44,CLOSED-SUCCESSFUL
AFOM07323,COM,COM49266,ERROR1110,2017-03-10 06:19:11,2017-03-21 06:19:11,CREATED
AFOM07324,PNI,PNI79593,ERROR1015,2016-05-07 18:37:47,2016-05-18 18:37:47,CLOSED-SUCCESSFUL
AFOM07325,PNI,PNI86350,ERROR1008,2016-12-03 07:45:50,2016-12-14 07:45:50,STARTED
AFOM07326,COM,COM44245,ERROR1101,2017-01-22 08:24:43,2017-02-02 08:24:43,STARTED
AFOM07327,COM,COM45731,ERROR1103,2015-07-28 06:48:31,2015-08-08 06:48:31,ERROR
AFOM07328,ORDERMANAGER,ORDERMANAGER4050,ERROR1209,2016-11-17 06:29:01,2016-11-28 06:29:01,STARTED
AFOM07329,COM,COM44396,ERROR1111,2016-04-22 22:45:11,2016-05-03 22:45:11,STARTED
AFOM07330,PNI,PNI52106,ERROR1005,2017-03-10 01:56:43,2017-03-21 01:56:43,ERROR
AFOM07331,COM,COM89536,ERROR1115,2016-08-26 07:53:26,2016-09-06 07:53:26,ERROR
AFOM07332,COM,COM11341,ERROR1105,2016-08-09 15:53:59,2016-08-20 15:53:59,CLOSED-FAILURE
AFOM07333,PNI,PNI40788,ERROR1007,2016-12-25 12:19:50,2017-01-05 12:19:50,CREATED
AFOM07334,COM,COM51608,ERROR1105,2016-07-08 11:49:58,2016-07-19 11:49:58,CLOSED-SUCCESSFUL
AFOM07335,PNI,PNI29394,ERROR1003,2016-11-01 07:13:28,2016-11-12 07:13:28,CLOSED-SUCCESSFUL
AFOM07336,COM,COM41917,ERROR1115,2016-10-05 23:19:43,2016-10-16 23:19:43,CREATED
AFOM07337,PNI,PNI76384,ERROR1007,2016-03-21 22:07:54,2016-04-01 22:07:54,ERROR
AFOM07338,PNI,PNI19634,ERROR1008,2017-01-10 12:43:28,2017-01-21 12:43:28,CLOSED-FAILURE
AFOM07339,COM,COM7108,ERROR1109,2017-03-01 18:55:01,2017-03-12 18:55:01,CREATED
AFOM07340,ORDERMANAGER,ORDERMANAGER24281,ERROR1215,2017-05-01 20:54:57,2017-05-12 20:54:57,CREATED
AFOM07341,ORDERMANAGER,ORDERMANAGER85019,ERROR1208,2016-07-30 18:42:53,2016-08-10 18:42:53,CLOSED-SUCCESSFUL
AFOM07342,ORDERMANAGER,ORDERMANAGER31761,ERROR1210,2016-03-11 14:17:41,2016-03-22 14:17:41,ERROR
AFOM07343,PNI,PNI41298,ERROR1013,2016-03-04 21:14:41,2016-03-15 21:14:41,CREATED
AFOM07344,COM,COM5148,ERROR1109,2016-06-06 22:36:59,2016-06-17 22:36:59,CLOSED-FAILURE
AFOM07345,PNI,PNI99349,ERROR1014,2015-12-13 01:27:23,2015-12-24 01:27:23,CLOSED-FAILURE
AFOM07346,COM,COM82317,ERROR1101,2015-08-03 03:12:00,2015-08-14 03:12:00,ERROR
AFOM07347,COM,COM45680,ERROR1112,2017-04-14 13:03:42,2017-04-25 13:03:42,STARTED
AFOM07348,ORDERMANAGER,ORDERMANAGER24004,ERROR1208,2015-12-04 07:24:19,2015-12-15 07:24:19,STARTED
AFOM07349,PNI,PNI62236,ERROR1012,2016-10-20 11:05:57,2016-10-31 11:05:57,STARTED
AFOM07350,ORDERMANAGER,ORDERMANAGER15838,ERROR1209,2017-03-07 21:56:49,2017-03-18 21:56:49,ERROR
AFOM07351,ORDERMANAGER,ORDERMANAGER60816,ERROR1209,2016-06-16 10:51:51,2016-06-27 10:51:51,CLOSED-FAILURE
AFOM07352,PNI,PNI57508,ERROR1007,2015-12-09 01:04:58,2015-12-20 01:04:58,CREATED
AFOM07353,ORDERMANAGER,ORDERMANAGER31632,ERROR1203,2016-09-18 01:00:32,2016-09-29 01:00:32,CREATED
AFOM07354,ORDERMANAGER,ORDERMANAGER21285,ERROR1215,2015-06-30 20:08:04,2015-07-11 20:08:04,CLOSED-SUCCESSFUL
AFOM07355,COM,COM53679,ERROR1111,2016-09-05 20:32:23,2016-09-16 20:32:23,CLOSED-SUCCESSFUL
AFOM07356,PNI,PNI81981,ERROR1007,2016-08-26 00:23:13,2016-09-06 00:23:13,CLOSED-FAILURE
AFOM07357,COM,COM75853,ERROR1109,2016-03-28 10:22:58,2016-04-08 10:22:58,CLOSED-FAILURE
AFOM07358,COM,COM41742,ERROR1114,2017-01-24 18:22:07,2017-02-04 18:22:07,CREATED
AFOM07359,COM,COM51033,ERROR1103,2016-03-30 01:24:58,2016-04-10 01:24:58,CREATED
AFOM07360,PNI,PNI44969,ERROR1009,2016-04-12 17:49:39,2016-04-23 17:49:39,CLOSED-FAILURE
AFOM07361,PNI,PNI17575,ERROR1015,2016-04-10 12:53:18,2016-04-21 12:53:18,CLOSED-SUCCESSFUL
AFOM07362,COM,COM49693,ERROR1110,2016-11-24 13:45:11,2016-12-05 13:45:11,ERROR
AFOM07363,COM,COM52579,ERROR1108,2015-07-18 11:41:37,2015-07-29 11:41:37,STARTED
AFOM07364,COM,COM61490,ERROR1107,2015-05-26 23:50:43,2015-06-06 23:50:43,STARTED
AFOM07365,ORDERMANAGER,ORDERMANAGER63394,ERROR1211,2017-02-21 08:52:18,2017-03-04 08:52:18,STARTED
AFOM07366,COM,COM55031,ERROR1108,2016-11-28 20:22:16,2016-12-09 20:22:16,CLOSED-FAILURE
AFOM07367,PNI,PNI85811,ERROR1004,2016-06-03 03:41:00,2016-06-14 03:41:00,ERROR
AFOM07368,COM,COM57033,ERROR1106,2016-11-15 09:39:49,2016-11-26 09:39:49,ERROR
AFOM07369,PNI,PNI54675,ERROR1011,2017-04-28 17:10:59,2017-05-09 17:10:59,STARTED
AFOM07370,ORDERMANAGER,ORDERMANAGER56647,ERROR1210,2017-01-26 12:38:04,2017-02-06 12:38:04,CLOSED-SUCCESSFUL
AFOM07371,ORDERMANAGER,ORDERMANAGER97139,ERROR1211,2016-10-04 08:11:42,2016-10-15 08:11:42,CLOSED-SUCCESSFUL
AFOM07372,ORDERMANAGER,ORDERMANAGER91258,ERROR1214,2015-08-28 01:49:05,2015-09-08 01:49:05,CREATED
AFOM07373,COM,COM49696,ERROR1114,2016-12-03 12:17:05,2016-12-14 12:17:05,ERROR
AFOM07374,ORDERMANAGER,ORDERMANAGER40106,ERROR1207,2016-01-28 22:22:15,2016-02-08 22:22:15,ERROR
AFOM07375,COM,COM39555,ERROR1105,2016-05-14 05:34:20,2016-05-25 05:34:20,CREATED
AFOM07376,COM,COM32232,ERROR1102,2015-08-03 04:02:37,2015-08-14 04:02:37,CLOSED-SUCCESSFUL
AFOM07377,PNI,PNI43632,ERROR1003,2016-02-24 01:56:14,2016-03-06 01:56:14,CLOSED-SUCCESSFUL
AFOM07378,COM,COM27840,ERROR1106,2017-03-26 23:51:53,2017-04-06 23:51:53,CLOSED-SUCCESSFUL
AFOM07379,PNI,PNI92753,ERROR1007,2017-02-16 12:54:29,2017-02-27 12:54:29,CREATED
AFOM07380,PNI,PNI93165,ERROR1003,2016-06-08 14:05:20,2016-06-19 14:05:20,STARTED
AFOM07381,COM,COM14281,ERROR1113,2017-04-08 00:13:19,2017-04-19 00:13:19,CREATED
AFOM07382,COM,COM98194,ERROR1113,2015-09-27 20:11:56,2015-10-08 20:11:56,CLOSED-FAILURE
AFOM07383,PNI,PNI12310,ERROR1014,2016-06-17 23:36:48,2016-06-28 23:36:48,CLOSED-FAILURE
AFOM07384,COM,COM26206,ERROR1111,2015-07-08 16:56:53,2015-07-19 16:56:53,CREATED
AFOM07385,COM,COM26190,ERROR1101,2015-12-29 17:29:07,2016-01-09 17:29:07,ERROR
AFOM07386,ORDERMANAGER,ORDERMANAGER53365,ERROR1202,2016-04-26 02:19:57,2016-05-07 02:19:57,STARTED
AFOM07387,PNI,PNI25693,ERROR1007,2017-01-22 01:11:01,2017-02-02 01:11:01,CLOSED-SUCCESSFUL
AFOM07388,ORDERMANAGER,ORDERMANAGER76902,ERROR1215,2016-03-01 18:26:38,2016-03-12 18:26:38,CREATED
AFOM07389,COM,COM2786,ERROR1112,2016-06-08 20:42:00,2016-06-19 20:42:00,CREATED
AFOM07390,PNI,PNI6837,ERROR1009,2016-04-25 20:27:02,2016-05-06 20:27:02,ERROR
AFOM07391,COM,COM32274,ERROR1110,2015-05-31 18:26:56,2015-06-11 18:26:56,STARTED
AFOM07392,ORDERMANAGER,ORDERMANAGER39047,ERROR1204,2016-01-23 01:29:36,2016-02-03 01:29:36,CLOSED-SUCCESSFUL
AFOM07393,ORDERMANAGER,ORDERMANAGER73578,ERROR1208,2016-02-07 06:08:28,2016-02-18 06:08:28,CREATED
AFOM07394,PNI,PNI88285,ERROR1004,2016-05-10 04:13:16,2016-05-21 04:13:16,ERROR
AFOM07395,PNI,PNI74427,ERROR1014,2016-06-02 01:58:15,2016-06-13 01:58:15,CLOSED-FAILURE
AFOM07396,COM,COM34254,ERROR1103,2017-02-01 06:59:37,2017-02-12 06:59:37,CLOSED-SUCCESSFUL
