id,source_fallout_id,action_id,target_system,creation_date,due_date,status,retry_count,error_code,error_desc
9886,AFOM00248,ACT003,PNI,2016-07-14 11:06:19,2016-07-16 11:06:19,CLOSED-FAILURE,0,,
9887,AFOM00249,ACT002,HFC-SRI,2017-02-06 07:03:15,2017-02-08 07:03:15,RETRY-FAILURE,1,,
9888,AFOM00250,ACT010,PNI,2015-07-15 18:22:41,2015-07-17 18:22:41,CLOSED-FAILURE,0,,
9889,AFOM00251,ACT001,FTTN-SRI,2015-07-14 17:03:05,2015-07-16 17:03:05,CREATED,0,,
9890,AFOM00252,ACT004,HFC-SRI,2016-02-22 19:39:05,2016-02-24 19:39:05,ERROR,0,ERR003,Error encoutnered from on system ABC.
9891,AFOM00253,ACT006,HFC-SRI,2015-09-17 20:54:19,2015-09-19 20:54:19,CLOSED-FAILURE,0,,
9892,AFOM00254,ACT001,FTTN-SRI,2016-02-14 09:38:55,2016-02-16 09:38:55,CLOSED-FAILURE,0,,
9893,AFOM00255,ACT008,FTTN-SRI,2015-11-27 17:16:24,2015-11-29 17:16:24,RETRY-STARTED,2,,
9894,AFOM00256,ACT010,PNI,2015-08-09 00:44:29,2015-08-11 00:44:29,CLOSED-FAILURE,0,,
9895,AFOM00257,ACT005,FTTN-SRI,2017-02-20 14:54:04,2017-02-22 14:54:04,RETRY-SUCCESS,2,,
9896,AFOM00258,ACT010,PNI,2017-01-02 19:20:42,2017-01-04 19:20:42,CLOSED-FAILURE,0,,
9897,AFOM00259,ACT005,FTTN-SRI,2015-10-18 14:45:38,2015-10-20 14:45:38,CREATED,0,,
9898,AFOM00260,ACT007,PNI,2016-12-21 03:10:29,2016-12-23 03:10:29,CREATED,0,,
9899,AFOM00261,ACT003,PNI,2016-05-24 11:59:18,2016-05-26 11:59:18,RETRY-FAILURE,3,,
9900,AFOM00262,ACT007,PNI,2017-04-23 10:02:33,2017-04-25 10:02:33,CLOSED-FAILURE,0,,
9901,AFOM00263,ACT010,PNI,2015-05-29 05:28:46,2015-05-31 05:28:46,RETRY-STARTED,2,,
9902,AFOM00264,ACT010,PNI,2016-03-19 03:04:04,2016-03-21 03:04:04,CLOSED-SUCCESSFUL,0,,
9903,AFOM00265,ACT007,PNI,2016-11-28 04:48:00,2016-11-30 04:48:00,RETRY-STARTED,1,,
9904,AFOM00266,ACT010,PNI,2017-03-22 15:15:43,2017-03-24 15:15:43,CLOSED-FAILURE,0,,
9905,AFOM00267,ACT007,PNI,2017-03-05 10:19:09,2017-03-07 10:19:09,CLOSED-FAILURE,0,,
9906,AFOM00268,ACT008,FTTN-SRI,2015-05-13 00:58:44,2015-05-15 00:58:44,STARTED,0,,
9907,AFOM00269,ACT008,FTTN-SRI,2017-01-07 06:37:29,2017-01-09 06:37:29,RETRY-FAILURE,2,,
9908,AFOM00270,ACT002,HFC-SRI,2015-07-25 21:35:08,2015-07-27 21:35:08,CLOSED-FAILURE,0,,
9909,AFOM00271,ACT003,PNI,2016-07-25 22:38:39,2016-07-27 22:38:39,CLOSED-FAILURE,0,,
9910,AFOM00272,ACT002,HFC-SRI,2016-01-24 04:15:51,2016-01-26 04:15:51,CREATED,0,,
9911,AFOM00273,ACT005,FTTN-SRI,2017-05-04 11:39:42,2017-05-06 11:39:42,CREATED,0,,
9912,AFOM00274,ACT001,FTTN-SRI,2016-08-09 21:47:23,2016-08-11 21:47:23,RETRY-STARTED,1,,
9913,AFOM00275,ACT007,PNI,2016-11-30 20:04:29,2016-12-02 20:04:29,ERROR,0,ERR002,Error Response received from system XYZ.
9914,AFOM00276,ACT007,PNI,2015-09-14 22:15:57,2015-09-16 22:15:57,CREATED,0,,
9915,AFOM00277,ACT006,HFC-SRI,2015-10-20 09:24:17,2015-10-22 09:24:17,RETRY-FAILURE,1,,
9916,AFOM00278,ACT007,PNI,2016-11-10 03:24:35,2016-11-12 03:24:35,STARTED,0,,
9917,AFOM00279,ACT003,PNI,2015-06-18 17:07:44,2015-06-20 17:07:44,CLOSED-FAILURE,0,,
9918,AFOM00280,ACT008,FTTN-SRI,2015-12-23 00:13:58,2015-12-25 00:13:58,CLOSED-SUCCESSFUL,0,,
9919,AFOM00281,ACT006,HFC-SRI,2015-06-04 10:28:22,2015-06-06 10:28:22,ERROR,0,ERR001,Message to system XYZ timed out.
9920,AFOM00282,ACT003,PNI,2017-05-05 10:08:23,2017-05-07 10:08:23,CLOSED-SUCCESSFUL,0,,
9921,AFOM00283,ACT006,HFC-SRI,2015-09-06 04:11:30,2015-09-08 04:11:30,STARTED,0,,
9922,AFOM00284,ACT003,PNI,2016-11-23 22:07:10,2016-11-25 22:07:10,CLOSED-SUCCESSFUL,0,,
9923,AFOM00285,ACT004,HFC-SRI,2016-02-26 15:31:50,2016-02-28 15:31:50,STARTED,0,,
9924,AFOM00286,ACT006,HFC-SRI,2016-12-01 15:53:45,2016-12-03 15:53:45,ERROR,0,ERR001,Message to system XYZ timed out.
9925,AFOM00287,ACT010,PNI,2016-11-27 15:31:27,2016-11-29 15:31:27,RETRY-STARTED,2,,
9926,AFOM00288,ACT008,FTTN-SRI,2015-10-27 11:11:08,2015-10-29 11:11:08,CREATED,0,,
9927,AFOM00289,ACT008,FTTN-SRI,2016-10-04 14:52:06,2016-10-06 14:52:06,RETRY-SUCCESS,1,,
9928,AFOM00290,ACT005,FTTN-SRI,2016-09-25 13:06:21,2016-09-27 13:06:21,STARTED,0,,
9929,AFOM00291,ACT002,HFC-SRI,2015-07-05 09:12:40,2015-07-07 09:12:40,RETRY-STARTED,2,,
9930,AFOM00292,ACT008,FTTN-SRI,2016-11-04 00:38:07,2016-11-06 00:38:07,CLOSED-SUCCESSFUL,0,,
9931,AFOM00293,ACT008,FTTN-SRI,2016-09-10 10:38:37,2016-09-12 10:38:37,CLOSED-SUCCESSFUL,0,,
9932,AFOM00294,ACT002,HFC-SRI,2015-07-25 18:58:04,2015-07-27 18:58:04,CLOSED-FAILURE,0,,
9933,AFOM00295,ACT001,FTTN-SRI,2015-07-12 05:09:30,2015-07-14 05:09:30,STARTED,0,,
9934,AFOM00296,ACT009,HFC-SRI,2016-08-04 18:40:13,2016-08-06 18:40:13,CLOSED-SUCCESSFUL,0,,
9935,AFOM00297,ACT003,PNI,2016-05-07 21:46:35,2016-05-09 21:46:35,ERROR,0,ERR003,Error encoutnered from on system ABC.
9936,AFOM00298,ACT001,FTTN-SRI,2016-10-31 11:14:03,2016-11-02 11:14:03,STARTED,0,,
9937,AFOM00299,ACT006,HFC-SRI,2015-09-14 00:45:55,2015-09-16 00:45:55,RETRY-FAILURE,2,,
9938,AFOM00300,ACT002,HFC-SRI,2016-09-22 20:49:20,2016-09-24 20:49:20,RETRY-STARTED,3,,
9939,AFOM00301,ACT003,PNI,2016-04-19 14:07:45,2016-04-21 14:07:45,RETRY-STARTED,1,,
9940,AFOM00302,ACT003,PNI,2016-06-12 21:00:57,2016-06-14 21:00:57,CLOSED-FAILURE,0,,
9941,AFOM00303,ACT008,FTTN-SRI,2015-06-20 06:34:49,2015-06-22 06:34:49,CLOSED-SUCCESSFUL,0,,
9942,AFOM00304,ACT004,HFC-SRI,2015-08-12 12:10:53,2015-08-14 12:10:53,RETRY-FAILURE,3,,
9943,AFOM00305,ACT010,PNI,2015-08-11 13:43:16,2015-08-13 13:43:16,STARTED,0,,
9944,AFOM00306,ACT009,HFC-SRI,2016-01-29 19:53:18,2016-01-31 19:53:18,RETRY-STARTED,2,,
9945,AFOM00307,ACT009,HFC-SRI,2015-11-17 19:40:19,2015-11-19 19:40:19,CREATED,0,,
9946,AFOM00308,ACT005,FTTN-SRI,2016-07-09 16:02:24,2016-07-11 16:02:24,CLOSED-SUCCESSFUL,0,,
9947,AFOM00309,ACT009,HFC-SRI,2016-05-18 19:05:01,2016-05-20 19:05:01,CLOSED-FAILURE,0,,
9948,AFOM00310,ACT003,PNI,2016-01-12 00:57:24,2016-01-14 00:57:24,CREATED,0,,
9949,AFOM00311,ACT003,PNI,2015-08-21 22:56:56,2015-08-23 22:56:56,CLOSED-FAILURE,0,,
9950,AFOM00312,ACT004,HFC-SRI,2015-09-06 18:50:28,2015-09-08 18:50:28,ERROR,0,ERR003,Error encoutnered from on system ABC.
9951,AFOM00313,ACT005,FTTN-SRI,2015-08-30 03:16:37,2015-09-01 03:16:37,CLOSED-SUCCESSFUL,0,,
9952,AFOM00314,ACT006,HFC-SRI,2017-01-01 13:53:22,2017-01-03 13:53:22,CLOSED-FAILURE,0,,
9953,AFOM00315,ACT003,PNI,2017-01-17 14:59:59,2017-01-19 14:59:59,CLOSED-FAILURE,0,,
9954,AFOM00316,ACT006,HFC-SRI,2015-08-24 04:01:53,2015-08-26 04:01:53,RETRY-FAILURE,3,,
9955,AFOM00317,ACT003,PNI,2016-12-19 04:53:27,2016-12-21 04:53:27,STARTED,0,,
9956,AFOM00318,ACT001,FTTN-SRI,2017-03-12 11:38:24,2017-03-14 11:38:24,RETRY-STARTED,2,,
9957,AFOM00319,ACT007,PNI,2017-02-23 06:54:57,2017-02-25 06:54:57,CLOSED-FAILURE,0,,
9958,AFOM00320,ACT007,PNI,2015-07-12 13:43:12,2015-07-14 13:43:12,STARTED,0,,
9959,AFOM00321,ACT003,PNI,2015-12-20 08:23:17,2015-12-22 08:23:17,CREATED,0,,
9960,AFOM00322,ACT004,HFC-SRI,2015-10-17 18:35:05,2015-10-19 18:35:05,STARTED,0,,
9961,AFOM00323,ACT006,HFC-SRI,2015-12-04 14:18:17,2015-12-06 14:18:17,CREATED,0,,
9962,AFOM00324,ACT009,HFC-SRI,2017-01-03 06:13:28,2017-01-05 06:13:28,RETRY-FAILURE,2,,
9963,AFOM00325,ACT005,FTTN-SRI,2015-07-24 05:17:11,2015-07-26 05:17:11,RETRY-SUCCESS,1,,
9964,AFOM00326,ACT005,FTTN-SRI,2016-09-14 01:38:11,2016-09-16 01:38:11,RETRY-STARTED,3,,
9965,AFOM00327,ACT001,FTTN-SRI,2015-11-16 02:36:53,2015-11-18 02:36:53,RETRY-FAILURE,2,,
9966,AFOM00328,ACT002,HFC-SRI,2015-11-27 09:31:26,2015-11-29 09:31:26,CLOSED-SUCCESSFUL,0,,
9967,AFOM00329,ACT001,FTTN-SRI,2015-05-26 23:25:38,2015-05-28 23:25:38,STARTED,0,,
9968,AFOM00330,ACT003,PNI,2017-03-25 08:00:15,2017-03-27 08:00:15,STARTED,0,,
9969,AFOM00331,ACT004,HFC-SRI,2015-06-11 17:03:10,2015-06-13 17:03:10,CLOSED-SUCCESSFUL,0,,
9970,AFOM00332,ACT005,FTTN-SRI,2017-01-09 07:10:06,2017-01-11 07:10:06,CLOSED-SUCCESSFUL,0,,
9971,AFOM00333,ACT007,PNI,2015-11-18 12:41:10,2015-11-20 12:41:10,ERROR,0,ERR001,Message to system XYZ timed out.
9972,AFOM00334,ACT010,PNI,2017-02-13 21:30:00,2017-02-15 21:30:00,CREATED,0,,
9973,AFOM00335,ACT003,PNI,2015-10-10 11:44:37,2015-10-12 11:44:37,ERROR,0,ERR003,Error encoutnered from on system ABC.
9974,AFOM00336,ACT003,PNI,2016-11-22 22:47:40,2016-11-24 22:47:40,CLOSED-FAILURE,0,,
9975,AFOM00337,ACT006,HFC-SRI,2016-12-31 14:20:50,2017-01-02 14:20:50,STARTED,0,,
9976,AFOM00338,ACT006,HFC-SRI,2016-09-27 06:44:47,2016-09-29 06:44:47,ERROR,0,ERR003,Error encoutnered from on system ABC.
9977,AFOM00339,ACT001,FTTN-SRI,2016-05-13 06:55:21,2016-05-15 06:55:21,RETRY-FAILURE,1,,
9978,AFOM00340,ACT008,FTTN-SRI,2016-02-07 22:17:11,2016-02-09 22:17:11,RETRY-SUCCESS,2,,
9979,AFOM00341,ACT008,FTTN-SRI,2016-05-20 07:54:54,2016-05-22 07:54:54,CREATED,0,,
9980,AFOM00342,ACT010,PNI,2016-11-30 14:54:13,2016-12-02 14:54:13,RETRY-FAILURE,1,,
9981,AFOM00343,ACT007,PNI,2015-07-02 00:53:55,2015-07-04 00:53:55,CREATED,0,,
9982,AFOM00344,ACT007,PNI,2015-11-11 17:36:04,2015-11-13 17:36:04,RETRY-STARTED,3,,
9983,AFOM00345,ACT002,HFC-SRI,2017-02-17 02:59:48,2017-02-19 02:59:48,RETRY-SUCCESS,1,,
9984,AFOM00346,ACT005,FTTN-SRI,2016-08-25 19:36:12,2016-08-27 19:36:12,RETRY-FAILURE,2,,
9985,AFOM00347,ACT001,FTTN-SRI,2015-07-27 12:05:35,2015-07-29 12:05:35,CLOSED-FAILURE,0,,
9986,AFOM00348,ACT010,PNI,2015-09-19 07:14:41,2015-09-21 07:14:41,CREATED,0,,
9987,AFOM00349,ACT007,PNI,2016-01-03 12:13:49,2016-01-05 12:13:49,STARTED,0,,
9988,AFOM00350,ACT002,HFC-SRI,2016-10-08 21:27:11,2016-10-10 21:27:11,CLOSED-FAILURE,0,,
9989,AFOM00351,ACT007,PNI,2015-11-15 23:58:51,2015-11-17 23:58:51,RETRY-FAILURE,1,,
9990,AFOM00352,ACT009,HFC-SRI,2016-12-04 03:27:47,2016-12-06 03:27:47,RETRY-STARTED,2,,
9991,AFOM00353,ACT003,PNI,2016-01-01 10:39:43,2016-01-03 10:39:43,CLOSED-SUCCESSFUL,0,,
9992,AFOM00354,ACT005,FTTN-SRI,2017-03-03 03:34:04,2017-03-05 03:34:04,STARTED,0,,
9993,AFOM00355,ACT001,FTTN-SRI,2016-02-17 08:48:26,2016-02-19 08:48:26,STARTED,0,,
9994,AFOM00356,ACT009,HFC-SRI,2017-03-12 22:23:34,2017-03-14 22:23:34,RETRY-STARTED,3,,
9995,AFOM00357,ACT004,HFC-SRI,2016-08-08 15:10:29,2016-08-10 15:10:29,CLOSED-SUCCESSFUL,0,,
9996,AFOM00358,ACT009,HFC-SRI,2015-11-14 01:41:41,2015-11-16 01:41:41,RETRY-STARTED,1,,
9997,AFOM00359,ACT001,FTTN-SRI,2016-12-20 18:12:38,2016-12-22 18:12:38,CLOSED-SUCCESSFUL,0,,
9998,AFOM00360,ACT007,PNI,2015-12-08 05:43:27,2015-12-10 05:43:27,CREATED,0,,
9999,AFOM00361,ACT007,PNI,2017-01-19 22:46:03,2017-01-21 22:46:03,RETRY-FAILURE,2,,
10000,AFOM00362,ACT008,FTTN-SRI,2016-09-28 16:55:21,2016-09-30 16:55:21,CLOSED-SUCCESSFUL,0,,
10001,AFOM00363,ACT004,HFC-SRI,2016-06-18 08:12:12,2016-06-20 08:12:12,STARTED,0,,
10002,AFOM00364,ACT003,PNI,2016-12-30 16:49:34,2017-01-01 16:49:34,STARTED,0,,
10003,AFOM00365,ACT001,FTTN-SRI,2015-06-27 05:16:16,2015-06-29 05:16:16,CLOSED-SUCCESSFUL,0,,
10004,AFOM00366,ACT007,PNI,2015-06-12 12:46:09,2015-06-14 12:46:09,CLOSED-FAILURE,0,,
10005,AFOM00367,ACT001,FTTN-SRI,2015-11-28 11:45:07,2015-11-30 11:45:07,RETRY-FAILURE,1,,
10006,AFOM00368,ACT001,FTTN-SRI,2015-11-24 11:35:06,2015-11-26 11:35:06,RETRY-FAILURE,1,,
10007,AFOM00369,ACT009,HFC-SRI,2015-10-22 23:09:55,2015-10-24 23:09:55,CREATED,0,,
10008,AFOM00370,ACT007,PNI,2016-05-06 10:05:06,2016-05-08 10:05:06,CLOSED-FAILURE,0,,
10009,AFOM00371,ACT003,PNI,2016-03-07 15:25:49,2016-03-09 15:25:49,RETRY-STARTED,1,,
10010,AFOM00372,ACT008,FTTN-SRI,2016-09-20 11:36:00,2016-09-22 11:36:00,RETRY-SUCCESS,3,,
10011,AFOM00373,ACT006,HFC-SRI,2016-08-20 11:16:19,2016-08-22 11:16:19,CLOSED-FAILURE,0,,
10012,AFOM00374,ACT006,HFC-SRI,2017-03-30 09:18:56,2017-04-01 09:18:56,RETRY-FAILURE,1,,
10013,AFOM00375,ACT010,PNI,2017-02-26 01:33:08,2017-02-28 01:33:08,RETRY-STARTED,2,,
10014,AFOM00376,ACT010,PNI,2015-06-06 01:31:53,2015-06-08 01:31:53,RETRY-STARTED,1,,
10015,AFOM00377,ACT008,FTTN-SRI,2016-12-29 16:28:21,2016-12-31 16:28:21,CLOSED-FAILURE,0,,
10016,AFOM00378,ACT006,HFC-SRI,2017-03-06 01:18:57,2017-03-08 01:18:57,ERROR,0,ERR002,Error Response received from system XYZ.
10017,AFOM00379,ACT003,PNI,2016-07-28 13:31:52,2016-07-30 13:31:52,CLOSED-FAILURE,0,,
10018,AFOM00380,ACT001,FTTN-SRI,2017-03-14 10:15:16,2017-03-16 10:15:16,RETRY-SUCCESS,3,,
10019,AFOM00381,ACT010,PNI,2015-12-11 13:43:30,2015-12-13 13:43:30,STARTED,0,,
10020,AFOM00382,ACT006,HFC-SRI,2015-05-09 21:19:25,2015-05-11 21:19:25,STARTED,0,,
10021,AFOM00383,ACT004,HFC-SRI,2015-05-30 23:34:52,2015-06-01 23:34:52,CLOSED-SUCCESSFUL,0,,
10022,AFOM00384,ACT003,PNI,2015-08-18 15:08:13,2015-08-20 15:08:13,CLOSED-SUCCESSFUL,0,,
10023,AFOM00385,ACT003,PNI,2016-08-10 18:04:20,2016-08-12 18:04:20,RETRY-SUCCESS,2,,
10024,AFOM00386,ACT009,HFC-SRI,2016-10-23 22:08:47,2016-10-25 22:08:47,CREATED,0,,
10025,AFOM00387,ACT002,HFC-SRI,2016-12-24 08:51:58,2016-12-26 08:51:58,RETRY-SUCCESS,1,,
10026,AFOM00388,ACT007,PNI,2015-11-08 12:03:50,2015-11-10 12:03:50,CLOSED-SUCCESSFUL,0,,
10027,AFOM00389,ACT009,HFC-SRI,2017-01-12 13:06:53,2017-01-14 13:06:53,RETRY-SUCCESS,1,,
10028,AFOM00390,ACT008,FTTN-SRI,2016-07-09 14:59:36,2016-07-11 14:59:36,CREATED,0,,
10029,AFOM00391,ACT002,HFC-SRI,2015-11-03 16:03:04,2015-11-05 16:03:04,RETRY-SUCCESS,3,,
10030,AFOM00392,ACT005,FTTN-SRI,2017-03-25 05:18:09,2017-03-27 05:18:09,ERROR,0,ERR002,Error Response received from system XYZ.
10031,AFOM00393,ACT010,PNI,2016-03-07 06:24:12,2016-03-09 06:24:12,CREATED,0,,
10032,AFOM00394,ACT004,HFC-SRI,2016-10-30 11:13:38,2016-11-01 11:13:38,RETRY-FAILURE,3,,
10033,AFOM00395,ACT010,PNI,2015-07-03 02:12:56,2015-07-05 02:12:56,ERROR,0,ERR002,Error Response received from system XYZ.
10034,AFOM00396,ACT002,HFC-SRI,2015-07-11 21:07:10,2015-07-13 21:07:10,CLOSED-SUCCESSFUL,0,,
10035,AFOM00397,ACT003,PNI,2015-09-04 19:35:23,2015-09-06 19:35:23,STARTED,0,,
10036,AFOM00398,ACT003,PNI,2015-05-12 13:14:24,2015-05-14 13:14:24,RETRY-STARTED,3,,
10037,AFOM00399,ACT007,PNI,2016-03-12 04:29:13,2016-03-14 04:29:13,RETRY-FAILURE,3,,
10038,AFOM00400,ACT002,HFC-SRI,2015-07-12 13:11:22,2015-07-14 13:11:22,CREATED,0,,
10039,AFOM00401,ACT006,HFC-SRI,2015-07-15 01:20:52,2015-07-17 01:20:52,CLOSED-FAILURE,0,,
10040,AFOM00402,ACT001,FTTN-SRI,2017-02-10 07:38:42,2017-02-12 07:38:42,RETRY-STARTED,3,,
10041,AFOM00403,ACT006,HFC-SRI,2016-02-17 13:40:06,2016-02-19 13:40:06,CLOSED-FAILURE,0,,
10042,AFOM00404,ACT010,PNI,2016-10-16 15:10:12,2016-10-18 15:10:12,ERROR,0,ERR003,Error encoutnered from on system ABC.
10043,AFOM00405,ACT010,PNI,2015-10-07 06:26:40,2015-10-09 06:26:40,STARTED,0,,
10044,AFOM00406,ACT009,HFC-SRI,2016-10-27 08:32:04,2016-10-29 08:32:04,RETRY-SUCCESS,2,,
10045,AFOM00407,ACT005,FTTN-SRI,2016-10-23 21:12:11,2016-10-25 21:12:11,CLOSED-SUCCESSFUL,0,,
10046,AFOM00408,ACT002,HFC-SRI,2016-02-09 23:33:14,2016-02-11 23:33:14,RETRY-STARTED,1,,
10047,AFOM00409,ACT001,FTTN-SRI,2016-09-22 22:09:31,2016-09-24 22:09:31,STARTED,0,,
10048,AFOM00410,ACT002,HFC-SRI,2017-02-19 04:29:36,2017-02-21 04:29:36,CLOSED-FAILURE,0,,
10049,AFOM00411,ACT005,FTTN-SRI,2016-01-17 10:25:59,2016-01-19 10:25:59,RETRY-SUCCESS,3,,
10050,AFOM00412,ACT009,HFC-SRI,2015-09-08 12:12:53,2015-09-10 12:12:53,STARTED,0,,
10051,AFOM00413,ACT005,FTTN-SRI,2015-07-16 16:33:25,2015-07-18 16:33:25,STARTED,0,,
10052,AFOM00414,ACT002,HFC-SRI,2017-01-01 19:06:42,2017-01-03 19:06:42,STARTED,0,,
10053,AFOM00415,ACT010,PNI,2016-05-17 15:09:51,2016-05-19 15:09:51,STARTED,0,,
10054,AFOM00416,ACT004,HFC-SRI,2015-06-08 03:28:13,2015-06-10 03:28:13,ERROR,0,ERR003,Error encoutnered from on system ABC.
10055,AFOM00417,ACT005,FTTN-SRI,2016-07-29 22:05:52,2016-07-31 22:05:52,CREATED,0,,
10056,AFOM00418,ACT003,PNI,2016-03-11 23:46:15,2016-03-13 23:46:15,CLOSED-SUCCESSFUL,0,,
10057,AFOM00419,ACT003,PNI,2016-11-20 15:10:49,2016-11-22 15:10:49,RETRY-STARTED,2,,
10058,AFOM00420,ACT001,FTTN-SRI,2017-02-12 20:07:17,2017-02-14 20:07:17,CLOSED-FAILURE,0,,
10059,AFOM00421,ACT004,HFC-SRI,2015-11-16 15:51:05,2015-11-18 15:51:05,RETRY-FAILURE,1,,
10060,AFOM00422,ACT008,FTTN-SRI,2015-10-14 16:43:24,2015-10-16 16:43:24,CLOSED-FAILURE,0,,
10061,AFOM00423,ACT009,HFC-SRI,2015-08-29 15:24:48,2015-08-31 15:24:48,RETRY-STARTED,1,,
10062,AFOM00424,ACT010,PNI,2015-06-05 13:28:24,2015-06-07 13:28:24,ERROR,0,ERR001,Message to system XYZ timed out.
10063,AFOM00425,ACT002,HFC-SRI,2017-03-21 09:42:33,2017-03-23 09:42:33,CLOSED-SUCCESSFUL,0,,
10064,AFOM00426,ACT007,PNI,2016-01-26 07:33:58,2016-01-28 07:33:58,CREATED,0,,
10065,AFOM00427,ACT004,HFC-SRI,2015-07-21 20:52:31,2015-07-23 20:52:31,CLOSED-FAILURE,0,,
10066,AFOM00428,ACT002,HFC-SRI,2016-12-25 07:51:56,2016-12-27 07:51:56,CLOSED-SUCCESSFUL,0,,
10067,AFOM00429,ACT006,HFC-SRI,2016-07-25 22:35:47,2016-07-27 22:35:47,RETRY-FAILURE,2,,
10068,AFOM00430,ACT007,PNI,2015-08-07 09:37:59,2015-08-09 09:37:59,RETRY-FAILURE,3,,
10069,AFOM00431,ACT005,FTTN-SRI,2016-06-19 20:48:30,2016-06-21 20:48:30,CLOSED-FAILURE,0,,
10070,AFOM00432,ACT002,HFC-SRI,2016-06-19 05:51:15,2016-06-21 05:51:15,CREATED,0,,
10071,AFOM00433,ACT001,FTTN-SRI,2015-12-30 05:58:18,2016-01-01 05:58:18,ERROR,0,ERR003,Error encoutnered from on system ABC.
10072,AFOM00434,ACT001,FTTN-SRI,2015-08-04 10:35:45,2015-08-06 10:35:45,RETRY-SUCCESS,1,,
10073,AFOM00435,ACT004,HFC-SRI,2015-07-01 09:27:54,2015-07-03 09:27:54,RETRY-STARTED,1,,
10074,AFOM00436,ACT003,PNI,2016-10-26 19:09:33,2016-10-28 19:09:33,RETRY-FAILURE,2,,
10075,AFOM00437,ACT002,HFC-SRI,2016-01-23 01:48:57,2016-01-25 01:48:57,CLOSED-FAILURE,0,,
10076,AFOM00438,ACT005,FTTN-SRI,2017-02-28 06:16:07,2017-03-02 06:16:07,ERROR,0,ERR002,Error Response received from system XYZ.
10077,AFOM00439,ACT005,FTTN-SRI,2017-02-12 02:13:03,2017-02-14 02:13:03,RETRY-STARTED,2,,
10078,AFOM00440,ACT001,FTTN-SRI,2017-03-17 04:58:04,2017-03-19 04:58:04,CLOSED-SUCCESSFUL,0,,
10079,AFOM00441,ACT006,HFC-SRI,2016-09-03 04:59:15,2016-09-05 04:59:15,ERROR,0,ERR003,Error encoutnered from on system ABC.
10080,AFOM00442,ACT004,HFC-SRI,2015-11-07 17:25:38,2015-11-09 17:25:38,RETRY-FAILURE,3,,
10081,AFOM00443,ACT005,FTTN-SRI,2016-06-16 19:45:13,2016-06-18 19:45:13,RETRY-SUCCESS,2,,
10082,AFOM00444,ACT002,HFC-SRI,2017-01-31 13:23:50,2017-02-02 13:23:50,CREATED,0,,
10083,AFOM00445,ACT009,HFC-SRI,2015-12-20 19:45:39,2015-12-22 19:45:39,ERROR,0,ERR002,Error Response received from system XYZ.
10084,AFOM00446,ACT005,FTTN-SRI,2016-04-24 04:04:20,2016-04-26 04:04:20,STARTED,0,,
10085,AFOM00447,ACT001,FTTN-SRI,2016-07-05 17:19:13,2016-07-07 17:19:13,RETRY-SUCCESS,3,,
10086,AFOM00448,ACT008,FTTN-SRI,2016-02-26 20:19:06,2016-02-28 20:19:06,RETRY-STARTED,1,,
10087,AFOM00449,ACT001,FTTN-SRI,2017-01-23 22:27:52,2017-01-25 22:27:52,RETRY-FAILURE,2,,
10088,AFOM00450,ACT004,HFC-SRI,2016-07-01 04:39:56,2016-07-03 04:39:56,RETRY-FAILURE,1,,
10089,AFOM00451,ACT004,HFC-SRI,2015-05-17 05:59:36,2015-05-19 05:59:36,RETRY-FAILURE,2,,
10090,AFOM00452,ACT009,HFC-SRI,2016-10-18 20:50:48,2016-10-20 20:50:48,RETRY-SUCCESS,1,,
10091,AFOM00453,ACT007,PNI,2016-11-11 13:54:01,2016-11-13 13:54:01,RETRY-SUCCESS,2,,
10092,AFOM00454,ACT001,FTTN-SRI,2015-10-13 15:24:42,2015-10-15 15:24:42,CLOSED-SUCCESSFUL,0,,
10093,AFOM00455,ACT004,HFC-SRI,2016-04-03 00:46:42,2016-04-05 00:46:42,STARTED,0,,
10094,AFOM00456,ACT007,PNI,2016-07-09 18:08:47,2016-07-11 18:08:47,RETRY-FAILURE,1,,
10095,AFOM00457,ACT010,PNI,2017-01-23 13:57:39,2017-01-25 13:57:39,RETRY-FAILURE,2,,
10096,AFOM00458,ACT007,PNI,2016-08-01 09:22:16,2016-08-03 09:22:16,CLOSED-FAILURE,0,,
10097,AFOM00459,ACT010,PNI,2015-08-31 21:53:17,2015-09-02 21:53:17,CLOSED-FAILURE,0,,
10098,AFOM00460,ACT009,HFC-SRI,2016-09-09 13:54:02,2016-09-11 13:54:02,CLOSED-SUCCESSFUL,0,,
10099,AFOM00461,ACT010,PNI,2015-06-01 09:20:57,2015-06-03 09:20:57,ERROR,0,ERR001,Message to system XYZ timed out.
10100,AFOM00462,ACT006,HFC-SRI,2015-10-28 19:47:30,2015-10-30 19:47:30,RETRY-STARTED,2,,
10101,AFOM00463,ACT003,PNI,2015-11-28 09:33:02,2015-11-30 09:33:02,CLOSED-FAILURE,0,,
10102,AFOM00464,ACT007,PNI,2016-11-10 11:34:41,2016-11-12 11:34:41,CLOSED-FAILURE,0,,
10103,AFOM00465,ACT004,HFC-SRI,2017-04-30 10:23:15,2017-05-02 10:23:15,CLOSED-SUCCESSFUL,0,,
10104,AFOM00466,ACT004,HFC-SRI,2016-11-11 02:30:59,2016-11-13 02:30:59,ERROR,0,ERR003,Error encoutnered from on system ABC.
10105,AFOM00467,ACT010,PNI,2015-07-02 20:03:48,2015-07-04 20:03:48,RETRY-FAILURE,2,,
