id,source_fallout_id,action_id,target_system,creation_timestamp,due_date,status,retry_count
10958,AFOM01320,ACT005,FTTN-SRI,19/03/17 20:50,21/03/17 20:50,RETRY-SUCCESS,3
10959,AFOM01321,ACT001,FTTN-SRI,24/03/17 06:19,26/03/17 06:19,RETRY-SUCCESS,2
10960,AFOM01322,ACT008,FTTN-SRI,24/03/17 09:47,26/03/17 09:47,RETRY-FAILURE,3
10961,AFOM01323,ACT009,HFC-SRI,25/03/17 16:15,27/03/17 16:15,STARTED,
10962,AFOM01324,ACT002,HFC-SRI,20/03/17 10:43,22/03/17 10:43,RETRY-STARTED,1
10963,AFOM01325,ACT003,PNI,23/03/17 14:09,25/03/17 14:09,CLOSED-FAILURE,
10964,AFOM01326,ACT005,FTTN-SRI,20/03/17 19:33,22/03/17 19:33,RETRY-FAILURE,3
10965,AFOM01327,ACT009,HFC-SRI,26/03/17 21:44,28/03/17 21:44,CREATED,
10966,AFOM01328,ACT001,FTTN-SRI,29/03/17 08:45,31/03/17 08:45,CLOSED-SUCCESSFUL,
10967,AFOM01329,ACT009,HFC-SRI,23/03/17 03:46,25/03/17 03:46,RETRY-STARTED,3
10968,AFOM01330,ACT001,FTTN-SRI,22/03/17 12:09,24/03/17 12:09,CLOSED-FAILURE,
10969,AFOM01331,ACT008,FTTN-SRI,22/03/17 21:19,24/03/17 21:19,CLOSED-SUCCESSFUL,
10970,AFOM01332,ACT009,HFC-SRI,27/03/17 01:31,29/03/17 01:31,CLOSED-SUCCESSFUL,
10971,AFOM01333,ACT005,FTTN-SRI,23/03/17 05:06,25/03/17 05:06,STARTED,
10972,AFOM01334,ACT009,HFC-SRI,29/03/17 11:55,31/03/17 11:55,CREATED,
10973,AFOM01335,ACT003,PNI,23/03/17 11:21,25/03/17 11:21,CREATED,
10974,AFOM01336,ACT001,FTTN-SRI,28/03/17 17:29,30/03/17 17:29,STARTED,
10975,AFOM01337,ACT006,HFC-SRI,21/03/17 14:31,23/03/17 14:31,RETRY-FAILURE,3
10976,AFOM01338,ACT010,PNI,24/03/17 05:19,26/03/17 05:19,RETRY-FAILURE,2
10977,AFOM01339,ACT010,PNI,29/03/17 02:00,31/03/17 02:00,CREATED,
10978,AFOM01340,ACT005,FTTN-SRI,20/03/17 07:20,22/03/17 07:20,CREATED,
10979,AFOM01341,ACT005,FTTN-SRI,21/03/17 11:39,23/03/17 11:39,RETRY-STARTED,2
10980,AFOM01342,ACT001,FTTN-SRI,23/03/17 07:00,25/03/17 07:00,RETRY-FAILURE,1
10981,AFOM01343,ACT008,FTTN-SRI,29/03/17 00:08,31/03/17 00:08,CLOSED-SUCCESSFUL,
10982,AFOM01344,ACT002,HFC-SRI,25/03/17 14:11,27/03/17 14:11,STARTED,
10983,AFOM01345,ACT007,PNI,20/03/17 13:03,22/03/17 13:03,CLOSED-SUCCESSFUL,
10984,AFOM01346,ACT003,PNI,28/03/17 18:28,30/03/17 18:28,STARTED,
10985,AFOM01347,ACT007,PNI,20/03/17 11:40,22/03/17 11:40,CLOSED-FAILURE,
10986,AFOM01348,ACT009,HFC-SRI,25/03/17 18:21,27/03/17 18:21,ERROR,
10987,AFOM01349,ACT006,HFC-SRI,22/03/17 21:08,24/03/17 21:08,RETRY-FAILURE,3
10988,AFOM01350,ACT007,PNI,25/03/17 22:02,27/03/17 22:02,CLOSED-SUCCESSFUL,
10989,AFOM01351,ACT007,PNI,25/03/17 16:15,27/03/17 16:15,CLOSED-FAILURE,
10990,AFOM01352,ACT003,PNI,24/03/17 17:24,26/03/17 17:24,CREATED,
10991,AFOM01353,ACT004,HFC-SRI,28/03/17 15:30,30/03/17 15:30,ERROR,
10992,AFOM01354,ACT008,FTTN-SRI,23/03/17 19:22,25/03/17 19:22,CLOSED-FAILURE,
10993,AFOM01355,ACT002,HFC-SRI,21/03/17 00:28,23/03/17 00:28,CLOSED-SUCCESSFUL,
10994,AFOM01356,ACT002,HFC-SRI,23/03/17 10:38,25/03/17 10:38,ERROR,
10995,AFOM01357,ACT005,FTTN-SRI,21/03/17 18:55,23/03/17 18:55,CREATED,
10996,AFOM01358,ACT002,HFC-SRI,22/03/17 23:16,24/03/17 23:16,RETRY-STARTED,1
10997,AFOM01359,ACT005,FTTN-SRI,25/03/17 22:06,27/03/17 22:06,RETRY-FAILURE,2
10998,AFOM01360,ACT005,FTTN-SRI,29/03/17 01:37,31/03/17 01:37,CLOSED-FAILURE,
10999,AFOM01361,ACT007,PNI,21/03/17 21:44,23/03/17 21:44,STARTED,
11000,AFOM01362,ACT010,PNI,26/03/17 18:39,28/03/17 18:39,RETRY-FAILURE,3
11001,AFOM01363,ACT007,PNI,21/03/17 21:38,23/03/17 21:38,CLOSED-FAILURE,
11002,AFOM01364,ACT007,PNI,24/03/17 21:10,26/03/17 21:10,CLOSED-FAILURE,
11003,AFOM01365,ACT006,HFC-SRI,20/03/17 21:40,22/03/17 21:40,CLOSED-FAILURE,
11004,AFOM01366,ACT008,FTTN-SRI,23/03/17 00:19,25/03/17 00:19,RETRY-SUCCESS,3
11005,AFOM01367,ACT009,HFC-SRI,26/03/17 11:45,28/03/17 11:45,RETRY-STARTED,2
11006,AFOM01368,ACT009,HFC-SRI,25/03/17 03:51,27/03/17 03:51,STARTED,
11007,AFOM01369,ACT010,PNI,25/03/17 02:41,27/03/17 02:41,CLOSED-FAILURE,
11008,AFOM01370,ACT003,PNI,21/03/17 01:33,23/03/17 01:33,RETRY-SUCCESS,3
11009,AFOM01371,ACT008,FTTN-SRI,25/03/17 23:50,27/03/17 23:50,CLOSED-FAILURE,
11010,AFOM01372,ACT005,FTTN-SRI,23/03/17 13:37,25/03/17 13:37,ERROR,
11011,AFOM01373,ACT006,HFC-SRI,21/03/17 05:52,23/03/17 05:52,CLOSED-SUCCESSFUL,
11012,AFOM01374,ACT006,HFC-SRI,22/03/17 11:05,24/03/17 11:05,RETRY-STARTED,2
11013,AFOM01375,ACT002,HFC-SRI,26/03/17 14:33,28/03/17 14:33,RETRY-SUCCESS,1
11014,AFOM01376,ACT008,FTTN-SRI,24/03/17 11:19,26/03/17 11:19,CLOSED-FAILURE,
11015,AFOM01377,ACT006,HFC-SRI,21/03/17 05:00,23/03/17 05:00,CREATED,
11016,AFOM01378,ACT006,HFC-SRI,27/03/17 23:10,29/03/17 23:10,RETRY-STARTED,2
11017,AFOM01379,ACT001,FTTN-SRI,28/03/17 22:50,30/03/17 22:50,RETRY-STARTED,2
11018,AFOM01380,ACT009,HFC-SRI,20/03/17 16:51,22/03/17 16:51,RETRY-FAILURE,2
11019,AFOM01381,ACT005,FTTN-SRI,19/03/17 17:34,21/03/17 17:34,CREATED,
11020,AFOM01382,ACT009,HFC-SRI,23/03/17 09:32,25/03/17 09:32,CLOSED-FAILURE,
11021,AFOM01383,ACT009,HFC-SRI,25/03/17 12:15,27/03/17 12:15,RETRY-STARTED,3
11022,AFOM01384,ACT002,HFC-SRI,26/03/17 15:02,28/03/17 15:02,RETRY-SUCCESS,1
11023,AFOM01385,ACT010,PNI,23/03/17 13:56,25/03/17 13:56,RETRY-STARTED,3
11024,AFOM01386,ACT002,HFC-SRI,23/03/17 10:27,25/03/17 10:27,RETRY-SUCCESS,3
11025,AFOM01387,ACT002,HFC-SRI,21/03/17 22:45,23/03/17 22:45,RETRY-SUCCESS,1
11026,AFOM01388,ACT001,FTTN-SRI,27/03/17 06:43,29/03/17 06:43,RETRY-FAILURE,2
11027,AFOM01389,ACT003,PNI,26/03/17 06:30,28/03/17 06:30,CLOSED-SUCCESSFUL,
11028,AFOM01390,ACT004,HFC-SRI,21/03/17 01:05,23/03/17 01:05,ERROR,
11029,AFOM01391,ACT001,FTTN-SRI,24/03/17 21:34,26/03/17 21:34,RETRY-STARTED,1
11030,AFOM01392,ACT010,PNI,28/03/17 03:49,30/03/17 03:49,CLOSED-SUCCESSFUL,
11031,AFOM01393,ACT008,FTTN-SRI,24/03/17 23:26,26/03/17 23:26,STARTED,
11032,AFOM01394,ACT006,HFC-SRI,23/03/17 06:48,25/03/17 06:48,RETRY-FAILURE,3
11033,AFOM01395,ACT009,HFC-SRI,25/03/17 08:33,27/03/17 08:33,RETRY-SUCCESS,1
11034,AFOM01396,ACT001,FTTN-SRI,19/03/17 15:53,21/03/17 15:53,CLOSED-FAILURE,
11035,AFOM01397,ACT006,HFC-SRI,22/03/17 19:08,24/03/17 19:08,STARTED,
11036,AFOM01398,ACT010,PNI,23/03/17 02:32,25/03/17 02:32,ERROR,
11037,AFOM01399,ACT002,HFC-SRI,25/03/17 06:31,27/03/17 06:31,CLOSED-SUCCESSFUL,
11038,AFOM01400,ACT008,FTTN-SRI,20/03/17 07:11,22/03/17 07:11,CREATED,
11039,AFOM01401,ACT008,FTTN-SRI,26/03/17 21:55,28/03/17 21:55,RETRY-SUCCESS,3
11040,AFOM01402,ACT008,FTTN-SRI,20/03/17 17:39,22/03/17 17:39,CREATED,
11041,AFOM01403,ACT007,PNI,22/03/17 17:12,24/03/17 17:12,CREATED,
11042,AFOM01404,ACT009,HFC-SRI,20/03/17 16:18,22/03/17 16:18,RETRY-STARTED,1
11043,AFOM01405,ACT009,HFC-SRI,25/03/17 11:25,27/03/17 11:25,RETRY-FAILURE,3
11044,AFOM01406,ACT007,PNI,23/03/17 12:27,25/03/17 12:27,STARTED,
11045,AFOM01407,ACT010,PNI,26/03/17 01:35,28/03/17 01:35,ERROR,
11046,AFOM01408,ACT003,PNI,22/03/17 19:56,24/03/17 19:56,RETRY-FAILURE,3
11047,AFOM01409,ACT009,HFC-SRI,23/03/17 07:18,25/03/17 07:18,RETRY-FAILURE,3
11048,AFOM01410,ACT009,HFC-SRI,23/03/17 15:30,25/03/17 15:30,RETRY-FAILURE,1
11049,AFOM01411,ACT006,HFC-SRI,29/03/17 03:07,31/03/17 03:07,ERROR,
11050,AFOM01412,ACT010,PNI,22/03/17 07:11,24/03/17 07:11,RETRY-FAILURE,3
11051,AFOM01413,ACT008,FTTN-SRI,26/03/17 04:37,28/03/17 04:37,RETRY-STARTED,1
11052,AFOM01414,ACT002,HFC-SRI,21/03/17 12:03,23/03/17 12:03,CREATED,
11053,AFOM01415,ACT006,HFC-SRI,20/03/17 11:47,22/03/17 11:47,STARTED,
11054,AFOM01416,ACT004,HFC-SRI,25/03/17 08:21,27/03/17 08:21,RETRY-STARTED,2
11055,AFOM01417,ACT005,FTTN-SRI,22/03/17 01:45,24/03/17 01:45,STARTED,
11056,AFOM01418,ACT006,HFC-SRI,29/03/17 03:21,31/03/17 03:21,CLOSED-SUCCESSFUL,
11057,AFOM01419,ACT007,PNI,20/03/17 16:35,22/03/17 16:35,CLOSED-SUCCESSFUL,
11058,AFOM01420,ACT009,HFC-SRI,20/03/17 09:11,22/03/17 09:11,STARTED,
11059,AFOM01421,ACT005,FTTN-SRI,28/03/17 15:24,30/03/17 15:24,ERROR,
11060,AFOM01422,ACT010,PNI,24/03/17 03:46,26/03/17 03:46,CLOSED-FAILURE,
11061,AFOM01423,ACT003,PNI,19/03/17 22:34,21/03/17 22:34,ERROR,
11062,AFOM01424,ACT009,HFC-SRI,26/03/17 23:29,28/03/17 23:29,RETRY-STARTED,1
11063,AFOM01425,ACT005,FTTN-SRI,21/03/17 17:22,23/03/17 17:22,CLOSED-FAILURE,
11064,AFOM01426,ACT002,HFC-SRI,23/03/17 18:00,25/03/17 18:00,CREATED,
11065,AFOM01427,ACT002,HFC-SRI,29/03/17 02:15,31/03/17 02:15,CLOSED-FAILURE,
11066,AFOM01428,ACT004,HFC-SRI,26/03/17 15:24,28/03/17 15:24,CREATED,
11067,AFOM01429,ACT004,HFC-SRI,28/03/17 13:22,30/03/17 13:22,RETRY-FAILURE,3
11068,AFOM01430,ACT004,HFC-SRI,28/03/17 23:29,30/03/17 23:29,ERROR,
11069,AFOM01431,ACT007,PNI,20/03/17 12:22,22/03/17 12:22,RETRY-SUCCESS,3
11070,AFOM01432,ACT010,PNI,19/03/17 16:26,21/03/17 16:26,RETRY-FAILURE,2
11071,AFOM01433,ACT008,FTTN-SRI,29/03/17 12:56,31/03/17 12:56,ERROR,
11072,AFOM01434,ACT009,HFC-SRI,20/03/17 21:56,22/03/17 21:56,CREATED,
11073,AFOM01435,ACT005,FTTN-SRI,27/03/17 08:15,29/03/17 08:15,CLOSED-FAILURE,
11074,AFOM01436,ACT007,PNI,20/03/17 14:45,22/03/17 14:45,RETRY-SUCCESS,1
11075,AFOM01437,ACT010,PNI,20/03/17 06:56,22/03/17 06:56,RETRY-STARTED,2
11076,AFOM01438,ACT005,FTTN-SRI,20/03/17 08:18,22/03/17 08:18,STARTED,
11077,AFOM01439,ACT005,FTTN-SRI,24/03/17 05:24,26/03/17 05:24,CREATED,
11078,AFOM01440,ACT002,HFC-SRI,22/03/17 00:28,24/03/17 00:28,RETRY-SUCCESS,2
11079,AFOM01441,ACT001,FTTN-SRI,24/03/17 19:20,26/03/17 19:20,CLOSED-SUCCESSFUL,
11080,AFOM01442,ACT006,HFC-SRI,20/03/17 14:36,22/03/17 14:36,RETRY-SUCCESS,2
11081,AFOM01443,ACT004,HFC-SRI,22/03/17 07:16,24/03/17 07:16,RETRY-SUCCESS,2
11082,AFOM01444,ACT010,PNI,24/03/17 16:22,26/03/17 16:22,CREATED,
11083,AFOM01445,ACT001,FTTN-SRI,22/03/17 16:12,24/03/17 16:12,RETRY-FAILURE,1
11084,AFOM01446,ACT003,PNI,26/03/17 21:34,28/03/17 21:34,ERROR,
11085,AFOM01447,ACT006,HFC-SRI,21/03/17 18:11,23/03/17 18:11,RETRY-FAILURE,1
11086,AFOM01448,ACT007,PNI,29/03/17 12:00,31/03/17 12:00,STARTED,
11087,AFOM01449,ACT001,FTTN-SRI,26/03/17 02:34,28/03/17 02:34,RETRY-FAILURE,1
11088,AFOM01450,ACT003,PNI,22/03/17 08:09,24/03/17 08:09,RETRY-SUCCESS,3
11089,AFOM01451,ACT010,PNI,24/03/17 18:05,26/03/17 18:05,CLOSED-FAILURE,
11090,AFOM01452,ACT004,HFC-SRI,27/03/17 13:52,29/03/17 13:52,CREATED,
11091,AFOM01453,ACT004,HFC-SRI,24/03/17 04:55,26/03/17 04:55,RETRY-SUCCESS,1
11092,AFOM01454,ACT002,HFC-SRI,21/03/17 02:31,23/03/17 02:31,RETRY-SUCCESS,1
11093,AFOM01455,ACT009,HFC-SRI,20/03/17 23:19,22/03/17 23:19,CREATED,
11094,AFOM01456,ACT007,PNI,24/03/17 14:17,26/03/17 14:17,RETRY-SUCCESS,1
11095,AFOM01457,ACT005,FTTN-SRI,27/03/17 00:24,29/03/17 00:24,RETRY-FAILURE,3
11096,AFOM01458,ACT004,HFC-SRI,23/03/17 08:25,25/03/17 08:25,CLOSED-SUCCESSFUL,
11097,AFOM01459,ACT003,PNI,20/03/17 20:47,22/03/17 20:47,ERROR,
11098,AFOM01460,ACT001,FTTN-SRI,19/03/17 19:33,21/03/17 19:33,CLOSED-SUCCESSFUL,
11099,AFOM01461,ACT005,FTTN-SRI,27/03/17 03:59,29/03/17 03:59,STARTED,
11100,AFOM01462,ACT001,FTTN-SRI,23/03/17 21:08,25/03/17 21:08,RETRY-STARTED,1
11101,AFOM01463,ACT004,HFC-SRI,26/03/17 05:54,28/03/17 05:54,ERROR,
11102,AFOM01464,ACT010,PNI,27/03/17 19:14,29/03/17 19:14,CREATED,
11103,AFOM01465,ACT010,PNI,24/03/17 20:16,26/03/17 20:16,RETRY-STARTED,3
11104,AFOM01466,ACT004,HFC-SRI,20/03/17 00:25,22/03/17 00:25,STARTED,
11105,AFOM01467,ACT006,HFC-SRI,28/03/17 12:58,30/03/17 12:58,CLOSED-FAILURE,
11106,AFOM01468,ACT001,FTTN-SRI,25/03/17 20:21,27/03/17 20:21,RETRY-FAILURE,2
11107,AFOM01469,ACT002,HFC-SRI,26/03/17 12:12,28/03/17 12:12,STARTED,
11108,AFOM01470,ACT007,PNI,27/03/17 16:59,29/03/17 16:59,RETRY-FAILURE,3
11109,AFOM01471,ACT004,HFC-SRI,24/03/17 14:53,26/03/17 14:53,CLOSED-FAILURE,
11110,AFOM01472,ACT007,PNI,23/03/17 21:58,25/03/17 21:58,CLOSED-FAILURE,
11111,AFOM01473,ACT002,HFC-SRI,27/03/17 19:51,29/03/17 19:51,CLOSED-SUCCESSFUL,
11112,AFOM01474,ACT009,HFC-SRI,21/03/17 15:12,23/03/17 15:12,CLOSED-FAILURE,
11113,AFOM01475,ACT001,FTTN-SRI,26/03/17 08:47,28/03/17 08:47,ERROR,
11114,AFOM01476,ACT008,FTTN-SRI,22/03/17 04:08,24/03/17 04:08,CLOSED-FAILURE,
11115,AFOM01477,ACT005,FTTN-SRI,24/03/17 08:41,26/03/17 08:41,RETRY-SUCCESS,1
11116,AFOM01478,ACT002,HFC-SRI,27/03/17 22:39,29/03/17 22:39,RETRY-FAILURE,2
11117,AFOM01479,ACT007,PNI,22/03/17 19:00,24/03/17 19:00,CLOSED-SUCCESSFUL,
11118,AFOM01480,ACT006,HFC-SRI,21/03/17 20:25,23/03/17 20:25,CLOSED-FAILURE,
11119,AFOM01481,ACT003,PNI,23/03/17 01:35,25/03/17 01:35,RETRY-FAILURE,3
11120,AFOM01482,ACT003,PNI,26/03/17 13:46,28/03/17 13:46,CREATED,
11121,AFOM01483,ACT007,PNI,24/03/17 06:28,26/03/17 06:28,CREATED,
11122,AFOM01484,ACT006,HFC-SRI,23/03/17 10:53,25/03/17 10:53,ERROR,
11123,AFOM01485,ACT008,FTTN-SRI,22/03/17 13:10,24/03/17 13:10,RETRY-FAILURE,1
11124,AFOM01486,ACT002,HFC-SRI,26/03/17 16:51,28/03/17 16:51,STARTED,
11125,AFOM01487,ACT008,FTTN-SRI,29/03/17 07:31,31/03/17 07:31,RETRY-SUCCESS,2
11126,AFOM01488,ACT001,FTTN-SRI,22/03/17 00:04,24/03/17 00:04,ERROR,
11127,AFOM01489,ACT010,PNI,20/03/17 23:33,22/03/17 23:33,CREATED,
11128,AFOM01490,ACT010,PNI,21/03/17 20:37,23/03/17 20:37,CREATED,
11129,AFOM01491,ACT009,HFC-SRI,24/03/17 23:56,26/03/17 23:56,RETRY-FAILURE,1
11130,AFOM01492,ACT003,PNI,21/03/17 22:42,23/03/17 22:42,ERROR,
11131,AFOM01493,ACT001,FTTN-SRI,21/03/17 15:48,23/03/17 15:48,CLOSED-SUCCESSFUL,
11132,AFOM01494,ACT010,PNI,22/03/17 07:20,24/03/17 07:20,RETRY-SUCCESS,3
11133,AFOM01495,ACT007,PNI,27/03/17 22:01,29/03/17 22:01,CLOSED-FAILURE,
11134,AFOM01496,ACT009,HFC-SRI,22/03/17 04:49,24/03/17 04:49,STARTED,
11135,AFOM01497,ACT006,HFC-SRI,27/03/17 00:12,29/03/17 00:12,CLOSED-FAILURE,
11136,AFOM01498,ACT002,HFC-SRI,28/03/17 06:33,30/03/17 06:33,STARTED,
11137,AFOM01499,ACT003,PNI,24/03/17 14:50,26/03/17 14:50,CLOSED-FAILURE,
11138,AFOM01500,ACT007,PNI,24/03/17 19:41,26/03/17 19:41,CLOSED-SUCCESSFUL,
11139,AFOM01501,ACT004,HFC-SRI,20/03/17 02:34,22/03/17 02:34,STARTED,
11140,AFOM01502,ACT010,PNI,27/03/17 05:19,29/03/17 05:19,CLOSED-SUCCESSFUL,
11141,AFOM01503,ACT005,FTTN-SRI,21/03/17 16:23,23/03/17 16:23,RETRY-SUCCESS,3
11142,AFOM01504,ACT010,PNI,29/03/17 11:45,31/03/17 11:45,ERROR,
11143,AFOM01505,ACT005,FTTN-SRI,22/03/17 18:01,24/03/17 18:01,RETRY-FAILURE,3
11144,AFOM01506,ACT006,HFC-SRI,25/03/17 06:21,27/03/17 06:21,ERROR,
11145,AFOM01507,ACT007,PNI,28/03/17 19:50,30/03/17 19:50,RETRY-STARTED,3
11146,AFOM01508,ACT003,PNI,19/03/17 19:09,21/03/17 19:09,CREATED,
11147,AFOM01509,ACT008,FTTN-SRI,26/03/17 22:32,28/03/17 22:32,RETRY-SUCCESS,2
11148,AFOM01510,ACT008,FTTN-SRI,25/03/17 12:38,27/03/17 12:38,RETRY-STARTED,3
11149,AFOM01511,ACT003,PNI,20/03/17 00:47,22/03/17 00:47,CLOSED-FAILURE,
11150,AFOM01512,ACT001,FTTN-SRI,27/03/17 13:14,29/03/17 13:14,CLOSED-SUCCESSFUL,
11151,AFOM01513,ACT005,FTTN-SRI,27/03/17 17:02,29/03/17 17:02,STARTED,
11152,AFOM01514,ACT002,HFC-SRI,25/03/17 02:03,27/03/17 02:03,RETRY-FAILURE,2
11153,AFOM01515,ACT005,FTTN-SRI,25/03/17 04:44,27/03/17 04:44,ERROR,
11154,AFOM01516,ACT005,FTTN-SRI,20/03/17 11:46,22/03/17 11:46,ERROR,
11155,AFOM01517,ACT002,HFC-SRI,23/03/17 19:37,25/03/17 19:37,RETRY-STARTED,2
11156,AFOM01518,ACT001,FTTN-SRI,22/03/17 02:58,24/03/17 02:58,CLOSED-FAILURE,
11157,AFOM01519,ACT002,HFC-SRI,22/03/17 20:27,24/03/17 20:27,CREATED,
11158,AFOM01520,ACT001,FTTN-SRI,29/03/17 06:58,31/03/17 06:58,STARTED,
11159,AFOM01521,ACT009,HFC-SRI,28/03/17 10:53,30/03/17 10:53,CREATED,
11160,AFOM01522,ACT009,HFC-SRI,21/03/17 22:15,23/03/17 22:15,CREATED,
11161,AFOM01523,ACT002,HFC-SRI,28/03/17 02:19,30/03/17 02:19,CLOSED-FAILURE,
11162,AFOM01524,ACT005,FTTN-SRI,24/03/17 17:49,26/03/17 17:49,RETRY-STARTED,1
11163,AFOM01525,ACT002,HFC-SRI,23/03/17 20:13,25/03/17 20:13,RETRY-SUCCESS,1
11164,AFOM01526,ACT003,PNI,20/03/17 19:28,22/03/17 19:28,ERROR,
11165,AFOM01527,ACT002,HFC-SRI,25/03/17 04:36,27/03/17 04:36,CLOSED-FAILURE,
11166,AFOM01528,ACT009,HFC-SRI,27/03/17 00:28,29/03/17 00:28,CLOSED-FAILURE,
11167,AFOM01529,ACT007,PNI,19/03/17 20:57,21/03/17 20:57,CLOSED-SUCCESSFUL,
11168,AFOM01530,ACT007,PNI,23/03/17 02:14,25/03/17 02:14,RETRY-STARTED,3
11169,AFOM01531,ACT005,FTTN-SRI,23/03/17 04:09,25/03/17 04:09,ERROR,
11170,AFOM01532,ACT005,FTTN-SRI,20/03/17 10:44,22/03/17 10:44,RETRY-FAILURE,1
11171,AFOM01533,ACT009,HFC-SRI,29/03/17 06:59,31/03/17 06:59,ERROR,
11172,AFOM01534,ACT008,FTTN-SRI,29/03/17 08:24,31/03/17 08:24,CLOSED-SUCCESSFUL,
11173,AFOM01535,ACT002,HFC-SRI,28/03/17 06:35,30/03/17 06:35,CLOSED-FAILURE,
11174,AFOM01536,ACT010,PNI,22/03/17 04:46,24/03/17 04:46,CREATED,
11175,AFOM01537,ACT003,PNI,27/03/17 15:02,29/03/17 15:02,RETRY-SUCCESS,3
11176,AFOM01538,ACT001,FTTN-SRI,27/03/17 19:59,29/03/17 19:59,RETRY-STARTED,2
11177,AFOM01539,ACT007,PNI,24/03/17 15:08,26/03/17 15:08,RETRY-STARTED,3
11178,AFOM01540,ACT001,FTTN-SRI,21/03/17 00:23,23/03/17 00:23,RETRY-FAILURE,2
11179,AFOM01541,ACT005,FTTN-SRI,23/03/17 06:51,25/03/17 06:51,RETRY-FAILURE,1
11180,AFOM01542,ACT003,PNI,28/03/17 20:12,30/03/17 20:12,RETRY-SUCCESS,3
11181,AFOM01543,ACT002,HFC-SRI,26/03/17 08:56,28/03/17 08:56,RETRY-SUCCESS,2
11182,AFOM01544,ACT004,HFC-SRI,19/03/17 17:14,21/03/17 17:14,RETRY-SUCCESS,2
11183,AFOM01545,ACT001,FTTN-SRI,20/03/17 23:58,22/03/17 23:58,RETRY-STARTED,2
11184,AFOM01546,ACT009,HFC-SRI,20/03/17 10:44,22/03/17 10:44,CLOSED-SUCCESSFUL,
11185,AFOM01547,ACT001,FTTN-SRI,26/03/17 01:08,28/03/17 01:08,RETRY-FAILURE,3
11186,AFOM01548,ACT003,PNI,26/03/17 12:16,28/03/17 12:16,ERROR,
11187,AFOM01549,ACT008,FTTN-SRI,24/03/17 14:32,26/03/17 14:32,CLOSED-FAILURE,
11188,AFOM01550,ACT004,HFC-SRI,25/03/17 05:40,27/03/17 05:40,RETRY-STARTED,1
11189,AFOM01551,ACT003,PNI,23/03/17 05:29,25/03/17 05:29,CLOSED-SUCCESSFUL,
11190,AFOM01552,ACT010,PNI,20/03/17 12:23,22/03/17 12:23,ERROR,
11191,AFOM01553,ACT010,PNI,26/03/17 04:35,28/03/17 04:35,RETRY-STARTED,3
11192,AFOM01554,ACT009,HFC-SRI,23/03/17 13:38,25/03/17 13:38,ERROR,
11193,AFOM01555,ACT009,HFC-SRI,21/03/17 08:11,23/03/17 08:11,STARTED,
11194,AFOM01556,ACT004,HFC-SRI,27/03/17 14:19,29/03/17 14:19,RETRY-SUCCESS,2
11195,AFOM01557,ACT007,PNI,27/03/17 21:09,29/03/17 21:09,RETRY-FAILURE,2
11196,AFOM01558,ACT006,HFC-SRI,25/03/17 19:47,27/03/17 19:47,CREATED,
11197,AFOM01559,ACT007,PNI,20/03/17 05:42,22/03/17 05:42,RETRY-SUCCESS,2
11198,AFOM01560,ACT001,FTTN-SRI,23/03/17 16:10,25/03/17 16:10,RETRY-SUCCESS,2
11199,AFOM01561,ACT009,HFC-SRI,22/03/17 16:17,24/03/17 16:17,STARTED,
11200,AFOM01562,ACT009,HFC-SRI,25/03/17 12:39,27/03/17 12:39,ERROR,
11201,AFOM01563,ACT003,PNI,21/03/17 19:49,23/03/17 19:49,ERROR,
11202,AFOM01564,ACT006,HFC-SRI,26/03/17 23:02,28/03/17 23:02,RETRY-STARTED,1
11203,AFOM01565,ACT002,HFC-SRI,23/03/17 23:23,25/03/17 23:23,ERROR,
11204,AFOM01566,ACT002,HFC-SRI,23/03/17 09:26,25/03/17 09:26,STARTED,
11205,AFOM01567,ACT004,HFC-SRI,19/03/17 18:48,21/03/17 18:48,STARTED,
11206,AFOM01568,ACT009,HFC-SRI,20/03/17 17:59,22/03/17 17:59,ERROR,
11207,AFOM01569,ACT005,FTTN-SRI,26/03/17 12:38,28/03/17 12:38,CREATED,
11208,AFOM01570,ACT002,HFC-SRI,28/03/17 18:35,30/03/17 18:35,STARTED,
11209,AFOM01571,ACT007,PNI,27/03/17 04:24,29/03/17 04:24,CREATED,
11210,AFOM01572,ACT003,PNI,21/03/17 14:21,23/03/17 14:21,RETRY-SUCCESS,3
11211,AFOM01573,ACT008,FTTN-SRI,26/03/17 09:42,28/03/17 09:42,STARTED,
11212,AFOM01574,ACT002,HFC-SRI,22/03/17 08:35,24/03/17 08:35,ERROR,
11213,AFOM01575,ACT004,HFC-SRI,28/03/17 11:31,30/03/17 11:31,STARTED,
11214,AFOM01576,ACT008,FTTN-SRI,22/03/17 10:59,24/03/17 10:59,RETRY-SUCCESS,3
11215,AFOM01577,ACT010,PNI,25/03/17 18:55,27/03/17 18:55,RETRY-FAILURE,3
11216,AFOM01578,ACT002,HFC-SRI,26/03/17 12:28,28/03/17 12:28,ERROR,
11217,AFOM01579,ACT004,HFC-SRI,23/03/17 09:24,25/03/17 09:24,CREATED,
11218,AFOM01580,ACT010,PNI,25/03/17 01:14,27/03/17 01:14,RETRY-SUCCESS,2
11219,AFOM01581,ACT010,PNI,21/03/17 11:50,23/03/17 11:50,RETRY-STARTED,3
11220,AFOM01582,ACT010,PNI,22/03/17 19:33,24/03/17 19:33,RETRY-STARTED,2
11221,AFOM01583,ACT001,FTTN-SRI,21/03/17 09:32,23/03/17 09:32,CLOSED-SUCCESSFUL,
